symbol,P53KO-O1,p53KO-O-CAS1,p53KO-O-RAS1,WT-O1
Fam162a,1.0,0.8537293741277918,0.6122028958526696,0.5751511141105948
Fam162b,,,,
Fam163a,0.10003030941138837,1.0,0.08587212572051657,0.2385338056194225
Fam163b,1.0,0.6664646651495485,0.42923053135503003,0.0
Fam166a,0.8602046215489139,1.0,0.5454202943172866,0.7862038597913739
Fam166b,1.0,0.5292513517364063,0.20199083828472003,0.4675716261441057
Fam167a,0.08896740589566636,1.0,0.09264626092816752,0.013528599442194623
Fam167b,1.0,0.9436949013082998,0.5136441638622767,0.5826533195872019
Fam168a,0.4853894244928458,1.0,0.5967798826474568,0.6409559882020226
Fam168b,0.5174688004662087,1.0,0.3706077794921348,0.4155089991576013
Fam169a,1.0,0.9093289075345535,0.6644585626625888,0.3637548752544822
Fam169b,1.0,0.852142129316596,0.7413981905223246,0.8285665328050068
Fam170a,,,,
Fam170b,0.24249771978518386,1.0,0.06505464069736103,0.0
Fam171a1,1.0,0.6548015335094315,0.7189611400196754,0.7173717674115943
Fam171a2,0.5414181763520689,1.0,0.3032448003991839,0.2860306360012877
Fam171b,0.7688172337305508,0.45416343839404355,0.6749996517594584,1.0
Fam172a,0.43265414632251786,1.0,0.37321623793870773,0.33823947010856925
Fam173a,0.8424601905613035,1.0,0.682749343778313,0.6821943048713129
Fam173b,0.8998130262219437,1.0,0.49955813124345155,0.5805418950509911
Fam174a,0.7941640152740344,1.0,0.2401328350523362,0.15978403866074262
Fam174b,1.0,0.8209317359784803,0.34874980672596195,0.518874624012695
Fam175a,0.6089669535024639,1.0,0.431931650330742,0.2735018352300764
Fam175b,0.5984368433744424,1.0,0.4452220781969317,0.5352426081284116
Fam177a,0.4814925721439894,1.0,0.1942475928491394,0.08045180219860414
Fam178a,0.4731510779356158,1.0,0.3052383809789803,0.25940110044770104
Fam178b,0.029529242630668147,1.0,0.017427922194200775,0.011735980596281547
Fam179a,0.3334343647046278,1.0,0.2862404190683885,0.0
Fam179b,0.8913645060746569,1.0,0.3966518253506693,0.42229697346786166
Fam180a,0.6668687294092557,1.0,0.3357820300609942,0.12912086344071302
Fam181a,0.5001515470569419,1.0,0.0,0.0
Fam181b,1.0,0.39987879908972906,0.5150766376260361,0.3179487057779918
Fam183b,0.0,0.0,1.0,0.14814822457958213
Fam184a,0.1985713338191332,1.0,0.14702671649418467,0.20321738609429704
Fam184b,0.3522580780001796,0.9306856922167166,0.6695996545453828,1.0
Fam185a,0.6008617566172605,1.0,0.3483767207438118,0.4836879207689224
Fam186b,1.0,0.33323233257477425,0.14307684378501,0.9273503918524761
Fam187a,,,,
Fam187b,1.0,0.9261898655387107,0.5371693855634273,0.45120661922906197
Fam188a,0.894549364597252,1.0,0.7572194745074983,0.7078693344690655
Fam188b,1.0,0.9356138568445584,0.833697762824193,0.8279914212968537
Fam189a1,0.0,0.45416343839404355,0.09749994969858845,1.0
Fam189a2,1.0,0.4080395909078868,0.7051644443689778,0.6326530370072285
Fam189b,0.5037795893671994,1.0,0.16418038544492544,0.06097237173000782
Fam192a,0.6096812554791536,1.0,0.43674218668744097,0.41578242144741745
Fam193a,0.4771560736290364,1.0,0.5589090941292242,0.5468303717584462
Fam193b,1.0,0.7060859007884304,0.49771629331520173,0.24339220923071248
Fam195a,1.0,0.6030326584343503,0.6292160747419878,0.9211311379613203
Fam195b,0.699731678714782,1.0,0.27758344144134245,0.25730474555045335
Fam196a,1.0,0.15995151963589166,0.08584610627100601,0.0
Fam196b,1.0,0.4080395909078868,0.008759806762347552,0.0
Fam198a,0.2570434073793706,0.11943467953782484,0.3814962060591588,1.0
Fam198b,0.753851607158289,1.0,0.45113979092300366,0.35722453981652647
Fam199x,0.5047271769737188,1.0,0.33871447196586585,0.27025997681018316
Fam19a1,0.629032282143178,0.0,0.2699998607037834,1.0
Fam19a2,1.0,0.911601093710302,0.6644028148177477,0.19491108400183405
Fam19a3,0.0687412078893427,1.0,0.014583338886185671,0.002512204377245102
Fam19a4,,,,
Fam19a5,0.3427141399262831,0.3035787439663102,0.7541375419657398,1.0
Fam20a,0.4790724610948775,0.5968927170866662,0.9686756116309648,1.0
Fam20b,0.7215238056967319,1.0,0.5429228063788513,0.5710770957312085
Fam20c,0.8696634999321604,0.5230985203418863,0.7853310475885003,1.0
Fam24a,1.0,0.9996969977243226,0.0,0.0
Fam25c,1.0,0.5329434907959575,0.7342488027802653,0.35331414758078067
Fam26d,0.0,1.0,0.0,0.0
Fam26e,0.3334343647046278,1.0,0.3633051472791085,0.42813759982973265
Fam26f,0.8753491817531162,1.0,0.5896860211499543,0.12655588075174193
Fam32a,0.8248044249552763,1.0,0.5774315372087145,0.6245676819918055
Fam35a,1.0,0.8808519000927599,0.6790705979397144,0.8409749807291187
Fam3a,0.8035866547601207,1.0,0.690481128888421,0.7188850680664011
Fam3b,0.08984758330364224,1.0,0.02571021728159179,0.023805769023894464
Fam3c,0.7740188846631741,1.0,0.5211719620518818,0.4562712480387625
Fam43a,1.0,0.5978139668382575,0.24391807588927392,0.12006877326735435
Fam43b,,,,
Fam45a,0.8746085942908711,1.0,0.6039393688145857,0.541905382358703
Fam46a,0.5161395506662779,1.0,0.15880920178470706,0.08480540726840531
Fam46b,0.020624806064203784,1.0,0.044263982330163175,0.0
Fam46c,0.3403920641286409,1.0,0.22122754700068872,0.3356575220861857
Fam46d,0.0,0.0,1.0,0.0
Fam47e,1.0,0.1422350463912379,0.5162119743557294,0.44982824041649544
Fam49a,0.6043848106452792,1.0,0.15767276865489807,0.04008971523015504
Fam49b,0.2580185500211472,1.0,0.07663762436571801,0.021912554321994192
Fam50a,0.8644140199978301,1.0,0.7165227049540803,0.607855236031095
Fam50b,0.13014461009858852,0.043368391995187175,0.4282756411163461,1.0
Fam53a,0.8278474580211819,1.0,0.5009207333696799,0.5403981445745974
Fam53b,0.43421639851485355,1.0,0.2572554320400649,0.28681175965448336
Fam53c,0.8145662489440356,1.0,0.5947202097992502,0.517042198647922
Fam57a,0.42478624544562177,1.0,0.25291105520426116,0.8168965945870633
Fam57b,0.570551117159722,0.19012607962427747,1.0,0.7558582886713375
Fam58b,0.64028021325824,1.0,0.4476362157036625,0.3692818614294939
Fam60a,0.11364700074487576,1.0,0.051141121993239565,0.023312204388634655
Fam63a,0.7724002832374229,0.6054767638707244,0.8527942171678712,1.0
Fam63b,0.513859497428882,1.0,0.3098478763111423,0.27929907505685464
Fam64a,0.04062412354787396,1.0,0.04619702965977157,0.0075485381525133705
Fam65a,0.943302582605718,1.0,0.6682674364730702,0.6245410255137951
Fam65b,0.12904918468976087,1.0,0.06847731381929369,0.06522693432000708
Fam65c,1.0,0.7898480652574097,0.5355996134692503,0.1807580105734939
Fam69a,0.6260650492747083,1.0,0.43687744633021913,0.2863352230153782
Fam69b,0.5083507527463997,1.0,0.2533931578638193,0.26069268373707377
Fam69c,1.0,0.0,0.0,0.0
Fam71a,0.0,1.0,0.21468031430129142,0.0
Fam71b,0.7145022100813453,1.0,0.2913518551231811,0.0
Fam71d,1.0,0.07689976905571713,0.11556206613404654,0.06114398188038304
Fam71e1,0.561968030401058,1.0,0.26533521992294445,0.4198909686933655
Fam71e2,1.0,0.0,0.0,0.0
Fam71f1,0.0,1.0,0.0,0.0
Fam71f2,0.7224411235266935,1.0,0.19082694604559233,0.13251878089967917
Fam72a,0.42270025761767777,1.0,0.5195150913012878,0.3130364903142027
Fam73a,0.3970668770528393,1.0,0.25892740198171027,0.19119121824457527
Fam73b,0.5789748789055735,0.4347239134669541,0.6742779475342688,1.0
Fam76a,0.5183756924962634,1.0,0.39960498608690004,0.23234181114156652
Fam76b,0.34746145054936856,1.0,0.1694168226927052,0.07311229049303881
Fam78a,0.7948448432776114,1.0,0.2716668207085097,0.07819646079197778
Fam78b,0.3645964548639389,1.0,0.06821617463779353,0.007430959676617522
Fam81a,1.0,0.909724267929134,0.9099687264726638,0.5683333115781605
Fam83a,0.06473144390625739,1.0,0.10592921474118323,0.06994418971651419
Fam83b,0.0,0.0,0.5399997214075668,1.0
Fam83c,1.0,0.7497727482932421,0.46499974230128255,0.39743588222248977
Fam83d,0.11699451393144836,1.0,0.11550051997496379,0.03719825428762923
Fam83e,0.25007577352847093,1.0,0.08050511786298428,0.0
Fam83f,0.2656782309673049,0.5019015924536181,0.6288816631299303,1.0
Fam83g,0.311099048408624,1.0,0.3975180939454534,0.43369782839894994
Fam83h,0.5831111926754252,0.6201799527466023,0.7962392586319563,1.0
Fam84a,1.0,0.6488599381455983,0.34500416293819397,0.33894531842370834
Fam84b,0.6811635227116475,1.0,0.31592038276042483,0.37892708237316036
Fam86,0.6422764369943582,1.0,0.5122930739825418,0.3739884325974803
Fam89a,1.0,0.20441565475855555,0.6822843520792641,0.9918101419044819
Fam89b,0.5439132836870763,1.0,0.33852830454042293,0.22460043928256615
Fam92a,0.6662002563444911,1.0,0.6168400690790113,0.4201918682256066
Fam92b,0.0,1.0,0.0,0.0
Fam96a,0.8358394322924558,1.0,0.27076394203011844,0.25251596656748065
Fam96b,0.9409100979008717,1.0,0.6956983935326225,0.7077331142423491
Fam98a,0.8454529334220642,1.0,0.5490001787600733,0.5498609138024884
Fam98b,0.5386510674427822,1.0,0.3634068406304447,0.33893616353267236
Fam98c,0.2880597913633795,1.0,0.12266041325714107,0.0936283895291204
Fan1,0.5315765764590236,0.8177894199468041,0.5640842160243362,1.0
Fanca,0.4611736872940164,1.0,0.1618384776792914,0.09540125199027827
Fancb,0.1993422683063574,1.0,0.17112757549330945,0.12847422205713957
Fancc,0.634443528710785,1.0,0.40238702628933964,0.3010753714071885
Fancd2,0.040520137427829624,1.0,0.029333585871881417,0.0076915374645521156
Fance,0.6686436651909532,1.0,0.5132736944207302,0.6270204218690523
Fancf,0.42328399371827236,1.0,0.27978827847463383,0.3030552448443482
Fancg,0.24962355693981178,1.0,0.12480962214803831,0.08662846165503439
Fanci,0.5631754899817261,1.0,0.3676270325676396,0.2549755542027753
Fancl,0.5008027860505054,1.0,0.41776006474385413,0.3333675582007553
Fancm,0.31632496412909206,1.0,0.3622410076635156,0.3472687862239803
Fank1,0.0,1.0,0.42936062860258284,0.0
Fap,0.08889412262144863,1.0,0.0213841719323552,0.006988295086506519
Far1,0.07532126144842831,1.0,0.022604844848375955,0.006510334966145855
Far2,0.9435297767324496,1.0,0.42681158663747604,0.2777513085301754
Farp1,0.4651389827537769,1.0,0.6498340370324582,0.5883274152417513
Farp2,0.9469226788219719,0.5738047211921095,0.6793446523410834,1.0
Fars2,0.8960937918310942,0.7312374765032545,0.9202743982398449,1.0
Farsa,0.7687678449945047,1.0,0.36198014057409483,0.31804507415923
Farsb,0.7503579084567069,1.0,0.6516640558921186,0.8125511881587639
Fas,0.8995086390140122,1.0,0.7646961213671318,0.5188912905071468
Fasl,0.49263047116134856,1.0,0.18562583567404897,0.029891454338273497
Fasn,0.5603498293945645,0.13379314590430594,0.4199807762617732,1.0
Fastk,0.863609952175922,1.0,0.46579887023232747,0.41814397213236226
Fastkd1,1.0,0.6801762199811789,0.6336769939206428,0.631668667339485
Fastkd2,0.8495605546698923,1.0,0.46358231633527996,0.5315757718144796
Fastkd3,0.6245278577007315,1.0,0.4074003848116218,0.4368211666693128
Fastkd5,1.0,0.865162205069911,0.7113851767074567,0.8244943146727428
Fat1,0.4554029074171609,0.5951737769976029,0.6617486175488325,1.0
Fat2,0.0,0.0,1.0,0.0
Fat3,0.40012123764555346,1.0,0.042936062860258285,0.159022537079615
Fat4,1.0,0.6404308891671443,0.7779803380809918,0.8942307350006019
Fau,0.7005868112333191,1.0,0.09021749614367403,0.1926755472639639
Fbf1,0.4760454174094017,1.0,0.5479608508411253,0.21544365594625844
Fbl,0.4940015566298761,1.0,0.1349348958633796,0.2562459240616615
Fblim1,0.4398219830150538,1.0,0.2756595475464053,0.04176661966098839
Fbll1,1.0,0.0,0.0,0.0
Fbln1,0.17896796572005583,1.0,0.06995971903748155,0.08001932776370402
Fbln2,0.7833423773540228,1.0,0.42445925156374054,0.25959158450211123
Fbln5,0.7479607727890821,1.0,0.592154462105979,0.4984467740788537
Fbln7,1.0,0.32717356289159655,0.5853143609386774,0.3324009196769915
Fbn1,0.2089047620329299,1.0,0.18195465663341162,0.10181320971560714
Fbn2,0.19053392268835875,1.0,0.08178297687668243,0.018931254414239877
Fbp1,0.8466008553394699,0.32788958337738167,0.5576805870668321,1.0
Fbp2,1.0,0.6664646651495485,0.500768953247535,0.39743588222248977
Fbrs,0.567644475152584,1.0,0.29847166612085113,0.17335279408122825
Fbrsl1,0.595090493414457,1.0,0.47885279686964694,0.3358994009271508
Fbxl12,0.591654187691652,1.0,0.2797079613718071,0.15266403503116568
Fbxl13,0.6656429700196758,0.9149817581918354,1.0,0.3306880012937102
Fbxl14,0.5022170696701561,1.0,0.3237303146631863,0.22070827048955416
Fbxl15,1.0,0.8620652872585406,0.7828761772526641,0.8262594435105763
Fbxl16,1.0,0.5712554272710415,0.7971424153736272,0.4996336805082728
Fbxl17,0.7941856508720052,1.0,0.7426599195384187,0.6302932192559347
Fbxl18,0.25757804673432505,1.0,0.17496445615555253,0.3697273987101049
Fbxl19,0.44525377987871395,1.0,0.21761221540707537,0.14036131876779373
Fbxl2,0.8151118456090158,1.0,0.2709613696721705,0.17084177970039718
Fbxl20,0.4963634459187142,1.0,0.6856342703509604,0.5625815628909907
Fbxl21,1.0,0.4062939669895643,0.7567005267560154,0.5426664630702802
Fbxl22,0.9133202163648501,1.0,0.32284405322035636,0.10574388654910459
Fbxl3,0.5153921546140936,1.0,0.28061356472834376,0.2518404593277571
Fbxl5,0.7797504236648222,1.0,0.3105108429658784,0.26930243978591767
Fbxl6,0.6246149871744809,1.0,0.31914382099231037,0.2506796693818204
Fbxl7,1.0,0.7350713218561197,0.8268999942280726,0.4909502074513109
Fbxl8,0.724307057927717,1.0,0.546572946191901,0.4225124342845245
Fbxo10,0.43036295909550804,1.0,0.25129246092631785,0.1972372552925457
Fbxo11,0.4989587438810583,1.0,0.39233999102356726,0.337678566629342
Fbxo15,1.0,0.4998484988621613,0.42923053135503,0.3974358822224897
Fbxo16,0.0,0.0,1.0,0.0
Fbxo17,0.5147758612983727,1.0,0.3628222855735276,0.2394637619766132
Fbxo18,0.6491701602261357,1.0,0.3365869124072826,0.46763137155735546
Fbxo2,0.38900675882206576,1.0,0.6798209952874227,0.6184209775318361
Fbxo21,0.551502087412365,0.5159625933533523,1.0,0.9812337333483482
Fbxo22,1.0,0.7639403696948559,0.5878661204719781,0.7808827282052107
Fbxo24,0.4584722514688632,1.0,0.19679028810951713,0.05521615870819965
Fbxo25,0.6062442994629598,1.0,0.41271874377302536,0.35469085965960634
Fbxo27,0.07328227795706106,1.0,0.011009246887245713,0.0
Fbxo28,0.6843433349249373,1.0,0.43138782703791134,0.319471621942286
Fbxo3,0.7470291983392513,0.6592851099462003,0.6786766926639846,1.0
Fbxo30,1.0,0.7186545371268037,0.5818308925415482,0.5377989071890856
Fbxo31,0.8286935339498764,1.0,0.8148644435612223,0.6454681703979294
Fbxo32,0.17138060004049052,1.0,0.24808337019782095,0.1327504570900632
Fbxo33,0.7290005401515869,1.0,0.2916805413513402,0.23564785789019826
Fbxo34,1.0,0.898456496683597,0.6749468228214053,0.6655366976878303
Fbxo36,0.6989885535321785,1.0,0.5396551020050812,0.5179174372776452
Fbxo38,0.7909297576831453,1.0,0.45018573721644495,0.607205195294233
Fbxo39,0.4445791529395038,1.0,0.02385336825569904,0.0
Fbxo4,1.0,0.9632387034098523,0.8360013256042736,0.7301728998971324
Fbxo40,0.3055410354188675,0.30544845578982277,1.0,0.2428659419337412
Fbxo41,0.152427138150687,1.0,0.008178297687668243,0.0
Fbxo42,0.4813851034668534,1.0,0.304321354317631,0.2698730147340798
Fbxo43,1.0,0.9996969977243226,0.42923053135503,0.7948717644449794
Fbxo44,0.6611198610522794,1.0,0.6576126869114272,0.7859734591291316
Fbxo45,0.25380476921948253,1.0,0.1350505239080817,0.15209401554329438
Fbxo46,0.535876657561009,1.0,0.37092448127346683,0.4044636922826115
Fbxo47,0.08335859117615695,1.0,0.298167103196238,0.8834585393311944
Fbxo48,0.06588822775600431,1.0,0.0848437170292529,0.0
Fbxo5,0.15873637490461553,1.0,0.0676489795536674,0.02607418154151245
Fbxo6,0.491112023029759,1.0,0.8174558937927975,0.7511557859289064
Fbxo7,0.9300063904439619,1.0,0.6862430559716496,0.7501846656628561
Fbxo8,0.8907428547947797,1.0,0.8937968822166008,0.9977143789392003
Fbxo9,1.0,0.6261673819516256,0.5447740551454705,0.8588543287863014
Fbxw10,0.15110961634486325,1.0,0.046590195869641964,0.0
Fbxw11,0.5611719798116755,1.0,0.3642750830877884,0.4797116914278173
Fbxw13,1.0,0.0,0.214615265677515,0.0
Fbxw14,,,,
Fbxw15,0.8669293482320324,1.0,0.057248083813677714,0.10601502471974333
Fbxw16,,,,
Fbxw17,0.13042229337130776,1.0,0.06252949345976609,0.017595196985483716
Fbxw18,0.0,1.0,0.0,0.0
Fbxw19,,,,
Fbxw2,0.7314422859541659,1.0,0.49319358590656615,0.5748702044662138
Fbxw20,,,,
Fbxw21,,,,
Fbxw22,,,,
Fbxw24,,,,
Fbxw26,,,,
Fbxw28,,,,
Fbxw4,0.8794911399043042,1.0,0.6209937521041331,0.5105793188540323
Fbxw5,0.8240146983554953,1.0,0.38309155456854516,0.5188023072185418
Fbxw7,0.43815587900803427,1.0,0.30375253717400735,0.2417979190748231
Fbxw8,0.6423061169363516,0.9446140809018143,0.7828835351395361,1.0
Fbxw9,1.0,0.7505981861812714,0.6677094394179715,0.9445118434028785
Fcamr,0.20006061882277673,1.0,0.38642456574232453,0.059633451404855625
Fcer1a,0.26478611314779266,1.0,0.02525650756485781,0.0
Fcer1g,1.0,0.8801404724107397,0.2939712948705926,0.02827090257217729
Fcer2a,1.0,0.30955084701108476,0.5490664665049114,0.47208120020336347
Fcf1,0.6830077047685491,1.0,0.5084533759767428,0.37962147009607344
Fcgbp,0.8789512854123444,0.9422043559562204,1.0,0.06734010208162823
Fcgr1,0.9277702939995651,1.0,0.5230702896071149,0.04876232197607242
Fcgr2b,0.4232751974312844,1.0,0.2652097510874211,0.24401377601293334
Fcgr3,0.296806717400468,1.0,0.15322074595422025,0.020737827020201403
Fcgr4,1.0,0.15607645137310477,0.09160046802327282,0.004076364064499278
Fcgrt,0.7779271717817733,0.7291746367758167,1.0,0.9861469605602718
Fcho1,0.3571394640703475,1.0,0.08822019165818695,0.014908362851213906
Fcho2,0.4654939923575571,1.0,0.2489012581019321,0.12468461483483553
Fchsd1,0.499688014575888,1.0,0.17230134586183352,0.0928491180353637
Fchsd2,0.37537289571792587,1.0,0.293559628125424,0.2628395999876152
Fcna,1.0,0.9394345032289673,0.3477730744624907,0.18235328519959892
Fcnb,1.0,0.3149730266802661,0.1234772761432278,0.0
Fcrl1,1.0,0.6435104189626876,0.34970563480944244,0.07929837079973666
Fcrl5,1.0,0.014971444159194436,0.05700433730908847,0.0017968279501440621
Fcrl6,0.0,0.46580889507947976,1.0,0.0
Fcrla,1.0,0.40402262084195434,0.6382858160564436,0.23063636688558994
Fcrlb,0.677624676657792,1.0,0.3185578857374001,0.07694638890949113
Fcrls,0.2912187993836081,0.5822611188493497,1.0,0.23148160090559708
Fdft1,1.0,0.8579615518225469,0.8847540832616595,0.6092520983512295
Fdps,1.0,0.3294203472956909,0.4487518532238074,0.49580089494002344
Fdx1,1.0,0.453449424724049,0.6210301724186,0.7236287203888478
Fdx1l,1.0,0.8817307412043893,0.6606092421893874,0.5731710242444354
Fdxacb1,0.722324129012762,1.0,0.45557422487516147,0.43689349660820537
Fdxr,1.0,0.7370092663275344,0.47344633467226577,0.4241513452789121
Fech,0.8141101764825501,0.4821804125224957,0.7441674637550207,1.0
Fem1a,0.8794687602380183,1.0,0.6227563989218659,0.8062125490973643
Fem1b,0.5578737436547448,1.0,0.3799467844984171,0.3896103422969291
Fem1c,0.4512053326655425,1.0,0.3424259681431172,0.5777759221227857
Fen1,0.1912718286317183,1.0,0.13193532379487458,0.0886114021645947
Fer1l4,0.6668687294092556,1.0,0.0,0.0
Ferd3l,,,,
Fermt1,0.2459761706837418,1.0,0.4539960745060096,0.6973529289966722
Fermt2,0.5444662478955683,0.3945219158850085,0.6273477426420013,1.0
Fermt3,0.34169280098214183,1.0,0.14635822332456064,0.02183924657837056
Fert2,1.0,0.7833446623959245,0.864226845967068,0.8411404193902843
Fes,0.32203910204833347,1.0,0.10893690737243013,0.019882915318366844
Fetub,0.6015190842807071,1.0,0.5838626080047224,0.3562056588118841
Fev,1.0,0.24992424943108066,0.3219228985162725,0.0
Fez1,0.0,1.0,0.06440409429038743,0.477067611238845
Fez2,1.0,0.9936762378885928,0.8368110409277865,0.8237943255101042
Fezf1,0.0,1.0,0.42936062860258284,0.0
Fezf2,0.0,1.0,0.0,0.19877817134951875
Ffar1,0.0,1.0,0.42936062860258284,0.0
Ffar2,0.005115238176456714,1.0,0.002901350243502066,0.0005808511992680667
Ffar3,0.0,1.0,0.05051301512971562,0.0
Fga,0.3891025206573251,0.8037961099773,1.0,0.7033574446618855
Fgb,0.4427031594597487,0.8566615556943729,1.0,0.6993239193701138
Fgd1,0.5228857082868027,1.0,0.6472936749387421,0.5782637711986
Fgd2,0.45369355609881246,1.0,0.15030696182202113,0.016775169782622872
Fgd3,0.144562818522946,1.0,0.06454817503824062,0.014230204660368234
