id,GSM2811029_H7-Tub-DN1101,GSM2810966_H5-Tub-SLE301,GSM2810941_H4-Tub-IgA1,GSM2810934_H3-Tub-MCD11,GSM2810914_H2-Tub-HT1,GSM2810894_H1-Tub-DN1
3134_at,9.825897397,9.921320592,9.624525212,9.780388217,10.20397858,9.673384131
5547_at,10.89820654,10.51922533,10.98030183,10.75341239,10.94658777,10.48790508
3426_at,10.99446659,10.46569831,10.6141566,10.97736119,10.77306824,10.64814376
10437_at,9.433408063,9.2874202,9.567642946,9.81963501,10.21859052,9.361824171
64577_at,10.73633879,10.85371866,11.29458545,10.73471,10.15916139,10.74108282
1644_at,11.07678398,10.55416691,10.99708073,10.46422453,9.79165023,10.78024631
1601_at,11.03664402,11.15032409,10.93243758,11.00813923,10.73386628,10.97413332
5745_at,10.33061607,10.22612948,10.84789548,10.07949412,9.276362769,10.42441854
5687_at,10.44647934,10.26240212,10.21231491,10.31413892,10.3646576,10.16764688
8673_at,10.58178037,10.49641118,10.74636975,10.72809001,10.25955196,10.6742153
3337_at,9.042665363,8.836100647,9.567866835,9.234064821,9.301757018,10.05577732
7763_at,9.213120113,9.217913268,9.396927464,9.425568671,9.222096264,9.290393482
3916_at,10.96482312,10.59876707,10.77284305,10.90713997,10.81036342,10.79819682
746_at,10.69411724,10.63983358,10.52679701,10.59446021,10.36536352,10.20890768
5920_at,9.25523514,8.441163148,9.136330807,8.989437213,8.919920505,8.630559156
10134_at,10.81110809,10.65018177,11.01422714,10.92567328,10.69560088,10.84128266
10964_at,6.226683179,7.355907249,4.935236292,5.661226359,5.373035393,5.200728149
23478_at,10.89535952,10.68884297,10.95295613,10.68624348,10.49773997,10.75079519
4738_at,10.90041723,10.76903291,10.62052597,10.53477854,10.87243437,10.65559101
3162_at,9.748633479,9.453539688,9.139500745,9.367069046,8.791137025,9.452347947
4725_at,10.76400554,10.60788822,10.61816351,10.36972424,10.31605265,10.36059755
55788_at,10.86484421,10.97022096,10.92880861,10.84984232,11.17373348,10.82812729
4696_at,10.73345424,10.96779051,10.88098446,10.86733616,10.44180271,10.82657948
4060_at,9.390318753,7.731922389,9.230634245,8.269407019,8.681209297,9.286361763
10455_at,10.90103277,10.73807647,11.05867134,10.69442923,10.62750158,10.85536659
37_at,10.64025934,10.62078838,11.04515257,10.38415434,10.62542236,10.38814142
2947_at,9.311204522,10.74516395,8.676245376,8.912152483,9.972966518,9.266646612
51218_at,10.77404731,10.47742252,11.21064984,10.83555599,10.71509046,10.74778844
3816_at,7.311727582,8.926165211,8.322734401,10.25582388,6.223745325,8.934994747
83658_at,10.98561322,10.95556127,10.86543689,10.84623106,10.76411178,10.81838842
3772_at,10.75716584,10.74118303,11.01315564,10.521265,10.4225482,10.71109289
4723_at,10.84137551,10.95511977,10.75238995,10.8703852,10.73905842,10.81126299
25847_at,10.83369845,10.86819793,11.02604716,10.7133068,11.15129196,10.91520361
2028_at,10.84503704,9.356002983,11.03434978,9.70401684,9.610353937,10.36987674
3958_at,10.09032339,9.278901299,10.59956478,10.0095905,10.0313609,10.12647579
5002_at,10.1389954,10.53500093,10.42382669,10.22899392,9.768442782,10.06978554
1281_at,8.060136268,6.667998722,6.446383723,7.508634359,8.082432336,7.620730405
10983_at,10.3396414,10.34236802,10.6823029,10.58993567,11.03468486,10.6987899
29796_at,10.82745159,10.70407728,10.57335375,10.95294252,10.64316207,10.73421621
51504_at,10.86723462,10.71434515,11.19000196,10.75863849,10.1866048,10.55379732
10632_at,10.96019266,10.91437247,11.00948288,10.87765023,10.56193538,10.93422634
11345_at,10.6681472,10.69626353,10.7831396,10.65613336,10.68859243,10.52946133
22928_at,10.77007639,10.97208697,10.73730847,10.58307016,10.2193114,10.80203017
529_at,10.72831575,10.33853823,11.12655046,10.59731041,10.34592507,10.47515733
10383_at,10.66793404,10.56768227,10.16532372,10.99052602,11.17069284,10.9060625
125_at,8.885091157,8.088315517,8.588583517,7.460619678,7.710874521,8.473566444
10581_at,9.18046773,8.768762811,8.19850793,8.203533277,9.427472331,8.896287808
9636_at,7.561708641,8.158209401,6.468124657,7.194520734,6.933782432,6.50073609
10249_at,10.65423231,10.74981863,11.01055473,10.87343404,10.03906985,10.83521067
6748_at,10.0661166,10.29424377,9.847972673,10.17189857,9.595966017,9.593573777
25874_at,10.75380453,10.86466837,10.61793721,10.94681103,10.49459481,10.55686905
9592_at,9.199750955,9.232866478,9.360225049,9.013616842,9.304840237,8.501266678
10430_at,10.75812708,10.76839595,10.76593859,10.82386147,10.75901937,10.77410686
80303_at,10.19752426,10.56385439,10.63317742,10.48616858,10.61422692,10.28923251
4072_at,10.38229191,10.86514371,10.77616967,10.69048563,10.4035,10.28750694
710_at,8.270133927,8.199004351,8.340445977,7.883553338,8.997111652,7.652439764
25873_at,9.90000339,9.896795973,9.904980213,9.694381185,9.65584238,9.928619851
63917_at,10.81273708,10.78961298,11.00793475,10.63554069,10.80074496,10.7773094
2638_at,3.414021468,11.14691238,3.909067903,7.909836211,8.04947162,8.147533094
3957_at,10.44739533,10.33886087,10.75503112,10.02648783,9.172681695,10.59194763
1192_at,10.18849793,10.03618601,9.842045802,10.18536413,10.30882311,9.891765454
526_at,10.65295501,11.04443886,10.92529572,10.5537079,10.63958189,10.57094745
51567_at,10.83380017,10.83186545,11.06627535,10.65811845,10.08727563,10.76777128
9376_at,10.45361542,7.835526451,10.94437149,9.467394486,9.036768165,10.82602593
6990_at,10.87190356,10.50425044,10.94872558,10.52137849,10.29025188,10.69099879
4869_at,10.84974919,10.72684118,10.69724227,10.75678684,10.17507598,10.50777003
4485_at,9.74113476,10.43404006,9.00231083,10.292388,10.61524812,10.11961142
10575_at,10.46900723,10.5109099,10.53160614,10.55404239,10.71379569,10.70546748
963_at,7.510394774,7.432872913,6.275905379,7.54417393,7.775099728,7.381559667
26275_at,9.999849481,10.90285862,10.51174233,10.09262875,9.119448442,10.28655052
8743_at,10.36832576,10.74238051,9.531010872,10.07796428,10.12017172,9.795032245
6767_at,10.60786272,10.70655352,10.75850502,10.63841554,10.65351718,10.98733469
22977_at,10.01331806,10.77465981,10.11592781,10.58877926,10.32404243,10.6075956
11167_at,9.54809916,8.225744521,8.418583544,8.46703221,8.979571773,8.481305414
10487_at,10.41847584,9.927544572,10.29138815,10.3684828,10.11203011,10.06368725
7167_at,10.56976772,10.74953604,10.80570252,10.91739931,10.5910094,10.80979333
3115_at,7.919268995,7.865848701,7.240362999,8.090103885,7.706995353,7.882934155
975_at,9.87006184,10.25390022,10.46002117,10.17848917,10.68876535,9.991426843
6385_at,10.10483512,10.51716783,10.17043199,10.19205869,10.54401316,10.33243542
6888_at,10.2877369,10.16302523,10.25942663,10.21961856,9.999013092,10.08636245
4691_at,10.71292192,10.67372365,10.57821361,10.50642452,10.55703348,10.49749669
928_at,9.278372884,10.10280981,9.60419791,9.973200168,10.77656291,9.519903685
2289_at,6.190015595,5.450879977,8.245893693,9.411436786,7.546168726,8.383331121
475_at,10.76450908,10.1572943,10.90455838,10.44112157,10.01165752,10.57627275
51065_at,10.99739553,10.27564494,10.9766285,10.35962882,10.21067722,10.47315045
30_at,10.13843992,10.36226507,10.45423518,9.879858346,9.402036373,10.31044523
9588_at,10.65526929,10.77822674,10.72645566,10.65684002,10.66275289,10.72036611
1191_at,9.319439295,9.081933321,8.840679825,8.543296563,10.38673303,8.90817025
2180_at,10.51208071,10.13930455,10.56391253,10.36444421,9.81081315,10.1392998
191_at,9.902424753,10.23827682,10.23415024,10.17196027,10.19378845,10.46323108
3015_at,10.25164988,10.30640785,10.11479135,10.60977546,9.772125023,10.10588442
1586_at,8.611823758,9.881804171,9.113710835,9.47134841,10.02981088,10.92478443
3032_at,10.77268381,10.66401662,11.05938706,10.60140981,10.66887593,10.61323833
6418_at,10.33442246,10.49820608,10.31142615,10.59643075,10.48969456,10.47740528
7384_at,10.60481009,11.05512899,10.75460428,10.76092103,10.65530615,10.91017843
1666_at,10.78332151,10.77988916,10.78520602,10.80208656,10.71965656,10.74245603
9802_at,10.93279358,10.85011624,11.02860735,10.76330504,10.98227429,10.82887843
1211_at,10.77391513,10.4793604,10.66116903,10.43065529,10.31946008,10.41850265
3133_at,9.681664037,9.873737842,9.693515633,9.796018803,10.14698471,9.435420488
5479_at,10.44259402,10.47341925,9.958348822,10.64617316,10.48163097,10.21358643
26751_at,10.39619802,10.04541551,10.45487544,10.53936309,9.801706627,10.71976869
54_at,10.14381543,9.177076011,10.14972135,9.539165831,8.303699063,9.667221385
1052_at,9.467299443,9.172624784,9.346770638,9.043703233,9.311034566,9.592890733
3988_at,9.575439978,8.923897791,9.380214972,9.689060397,10.20734896,9.226188056
3304_at,8.458101469,8.722461828,10.13395148,8.96006327,8.789153221,9.839414481
6690_at,7.518951162,5.350755075,8.28841973,5.613322234,5.040108111,6.100458796
2053_at,10.326307,10.80723061,10.65378598,10.2720136,10.21641018,10.45473914
2329_at,9.819075274,9.869747447,9.387832309,9.784088967,9.266064507,9.334569922
2806_at,10.50276234,10.70187851,10.50627618,10.39352282,10.7304283,10.486565
9531_at,8.98853431,8.767619584,9.601412708,9.362653316,9.080925057,9.926027612
2746_at,10.03798404,10.0985371,10.96595679,10.23901901,9.930115838,10.34236162
2040_at,10.63576282,10.67227412,10.78468941,10.5565931,10.51620347,10.7507269
1603_at,10.75110346,10.69838765,10.50306528,10.74388273,10.92320501,10.53663411
55268_at,10.34968314,10.78386336,10.91079547,10.44214879,10.29263878,10.6379256
54407_at,9.915005917,9.862303868,10.20754849,9.937542352,10.65865273,10.47717971
4717_at,10.583737,10.8416487,10.83507716,10.70787416,10.08491631,10.51690612
23471_at,10.19057731,9.897783068,9.921415198,10.10690983,10.29769986,9.815836473
5217_at,10.60347617,10.61018894,10.6063078,10.58529706,10.28363128,10.37731344
7419_at,10.58534566,10.52084349,10.69381538,10.52037624,10.51952397,10.45495575
316_at,9.852548854,9.551180768,10.52767158,10.11613183,10.54697043,10.4844247
9167_at,10.63070055,10.36653759,10.67280537,10.53958778,10.23754239,10.49238641
373156_at,10.50167672,10.55324985,10.62910486,10.5606758,10.08199335,10.47874125
79746_at,10.48274176,10.52117313,10.71759846,10.38318991,10.26931201,10.54761053
55505_at,10.56345139,10.21267951,10.48216448,10.41877446,10.20740272,10.33600999
48_at,10.55978176,9.733031146,10.95843363,10.26294008,9.853149129,10.3490977
6470_at,10.4805719,10.44699203,10.61570052,10.42117651,9.262639988,10.63123781
25996_at,10.6510432,10.29986178,10.71005266,10.12578233,9.972725566,10.39780357
3306_at,7.122842002,8.741457604,7.875438884,8.951973912,9.318161004,8.220259449
9296_at,10.59926043,10.18823013,10.82878216,10.3487746,10.61781832,10.35255601
3309_at,9.906864178,9.332892951,9.673725213,9.963829808,10.05931256,9.346182687
51637_at,10.69057786,10.68201778,10.60885745,10.6225276,10.33794401,10.55312904
1014_at,9.659184224,10.05419922,9.903172475,9.829086987,10.50104306,9.899179639
5695_at,10.69391518,10.72210022,10.57169397,10.58037814,10.54784115,10.66688596
4070_at,9.47255413,9.586603555,8.94563678,9.212264678,10.70000119,9.030312862
378_at,10.07928264,9.880337232,9.694626427,9.970430522,9.962419763,9.809226729
4953_at,10.34710929,10.90742185,10.10324875,10.75291415,10.58515548,10.15779384
10159_at,10.39802708,10.50484788,10.6873357,10.45600293,10.53624495,10.31339801
5689_at,10.59488137,10.80421161,10.67746422,10.59816905,10.45570129,10.55240794
224_at,10.13698263,9.861305558,10.72822296,10.11287802,9.68391233,10.47819494
54741_at,10.35548656,10.14937182,10.11346428,10.1296831,10.54522931,10.08456278
7070_at,10.19118302,9.029743946,10.48306964,9.527384373,8.738293068,10.02431437
6275_at,7.594396147,7.902874465,7.126949395,7.185422539,7.33675465,7.50699882
6582_at,10.66894406,10.36944261,10.08069585,10.54519224,10.53646273,10.51728969
7280_at,9.474602718,9.642928489,9.223513173,9.880206107,9.230374955,9.276552234
7001_at,10.69012711,10.71034879,10.75743602,10.6053522,10.26536734,10.55238765
3028_at,10.32449798,10.25114241,10.43602053,10.41031256,10.31614863,10.22705828
308_at,9.865558706,9.566661717,9.487710131,9.8651197,10.22159156,9.695668119
3735_at,10.60011963,10.89176598,10.50087263,10.50079279,10.61228364,10.4880038
50854_at,10.52777104,10.06289154,10.23128102,10.02558424,9.81420824,10.04982512
25932_at,10.50506922,10.50232093,10.27816639,10.35012051,10.34413474,10.58065033
5360_at,7.929020438,6.209204176,6.906811308,7.885726217,7.24975497,6.546104686
5967_at,5.977101155,4.7157811,4.66263093,4.930588033,5.625503766,4.850577039
682_at,10.13081311,9.388998922,10.27506835,10.38514916,10.24390775,10.63108218
100188893_at,10.63809852,10.64764586,10.87536151,10.44417147,10.34862516,10.41183773
51144_at,10.4793432,10.53851279,10.64032979,10.67636009,10.38029454,10.38437059
4697_at,10.19774905,10.39842499,10.32467917,10.17446272,9.947433797,9.870097501
11331_at,10.50554995,10.48282471,10.64468274,10.63559125,10.52656256,10.48159209
8574_at,10.24218601,10.52181207,10.51031306,10.26387624,9.789493848,10.2675933
4720_at,10.68990293,10.63824342,10.3592294,10.60875698,10.643524,10.57424222
10289_at,10.44118993,10.49734861,10.56643207,10.41724391,9.79461207,10.56344804
3117_at,4.565042687,4.909890837,6.065273274,6.529364471,4.481188224,5.482966466
29956_at,10.33809554,10.32286797,10.54088644,10.44318106,10.21992635,10.42308534
9375_at,10.44061115,10.48833459,10.59085452,10.50094398,10.34918083,10.35076344
10957_at,9.826034897,9.970500089,9.860928948,9.875755275,10.08993046,10.30743082
18_at,10.37483221,10.29667544,10.73288171,10.35546179,9.791664913,10.27882787
1075_at,10.30464842,10.60743693,9.743299425,10.44014253,10.1960814,10.51981194
6185_at,10.56272596,10.27003942,10.45445703,10.63151095,10.62979162,10.38395049
7805_at,6.985032624,6.841776995,6.258068167,6.853077152,7.833462836,7.014668362
6279_at,5.441551913,4.928003166,5.345087266,4.909988097,5.472722812,5.067410897
2744_at,10.78949584,10.41174654,10.79235014,10.31711487,10.51042498,10.55410342
6629_at,10.33113443,10.14559496,10.53897587,10.15924094,10.32791465,10.33378234
7184_at,10.19210757,10.19331597,9.837652288,10.55812227,10.21669302,9.922453021
3773_at,9.991436242,10.32719094,10.38309455,10.37029031,10.20547209,10.16405334
8763_at,10.31877899,10.50853672,10.59872207,10.31915025,9.856055677,10.4120787
6876_at,8.441639311,6.755662273,7.100302826,7.916847855,8.067315485,7.934265892
7534_at,10.03423297,9.688744701,10.16997302,10.0223115,10.73809868,9.994130817
27068_at,10.30634592,10.2261565,10.72162679,10.25236276,10.16894216,10.37542712
3512_at,8.3749773,8.236685431,5.511142015,6.013214349,7.796082353,6.682455149
10140_at,9.687809906,9.79568886,9.734217419,10.2544878,9.409545023,9.783358787
78988_at,10.40747952,10.63982571,10.56117743,10.35895392,10.13789359,10.4083032
3758_at,9.051698905,10.59211678,9.41410226,9.901570379,10.81319001,9.257067547
51596_at,10.66276817,10.55617614,10.45931988,10.51073928,10.40134376,10.42372526
55753_at,10.06708799,9.813028901,10.73493618,9.783842344,9.271264099,10.11020031
2109_at,10.24650683,10.49611703,10.27030788,10.44583256,9.710695047,10.41489695
801_at,10.16183434,9.880626062,10.37273123,10.32123468,9.910308671,10.43602941
334_at,10.47771387,10.16213221,10.64604292,10.43244875,10.76289736,10.28280434
359_at,9.039967023,9.802520709,8.501226928,9.298587296,10.56960336,8.475890495
120_at,10.51126114,10.09663883,10.43311132,10.24510804,10.15849966,10.47633342
9124_at,9.726117932,8.850793939,8.349853264,8.836821268,9.199942695,8.853013421
3017_at,10.01790302,9.844464184,9.741280753,9.842011403,9.27804961,9.716130989
5654_at,8.570421591,7.234176837,8.936779579,8.055611934,7.69882724,8.312908508
3033_at,10.43844867,9.943679925,10.79796071,10.27930755,9.707096826,10.5928388
55748_at,10.58528863,10.34025124,10.61478182,10.53888146,10.47360217,10.59475396
7103_at,7.818406517,9.600534846,7.476093162,9.256225837,10.32192542,7.99803965
4069_at,6.724939709,6.339090208,4.92151518,5.928739925,7.345177787,5.864439087
10379_at,9.239763339,9.482791252,8.699879548,8.625515052,9.050404249,8.728092775
50_at,10.35701861,9.918159701,10.34672038,10.31155335,10.22776083,10.24064
10961_at,10.55421644,10.33324912,10.49484387,10.50492458,10.63556489,10.55761978
9122_at,10.30886807,9.83820539,10.45522546,9.925951929,9.161966837,10.04789615
4048_at,10.22626409,10.29802663,10.3500037,10.21418348,10.4342277,10.31975732
54996_at,9.854394633,8.965788137,10.77597246,9.219604958,8.960021331,10.00432206
8804_at,10.45805,10.14667547,10.63152335,10.21661393,10.06953597,10.4637017
128_at,10.55638815,10.34135097,10.67256782,10.03923971,10.37294916,10.45528058
10840_at,9.415060666,10.07560834,10.26516577,9.833354689,9.457374246,10.34408145
51382_at,10.4169188,9.978159258,10.46419474,10.32095205,10.19680675,10.4276021
962_at,6.436945943,6.438774719,5.178221581,5.692952467,6.261848419,6.071224665
57092_at,10.3358017,10.27475788,10.45018065,10.21695692,10.34623366,10.1351055
5691_at,10.38878748,10.25331117,10.39037357,10.31807796,10.1870106,10.32769842
27258_at,10.52298716,10.42718306,10.31212665,10.43891618,9.973968694,10.27068419
1655_at,10.01306937,9.943268472,10.16791606,10.00034316,10.06984249,9.962302852
4128_at,10.03662057,9.575918513,10.40722368,10.4675601,10.12480289,10.47973525
64759_at,10.2544888,10.33019323,10.55368557,9.887057162,9.794946625,10.11174082
8564_at,9.823147108,9.88131194,9.990197446,9.06671506,8.999924664,9.50087645
5720_at,10.29814017,10.05377271,10.37683545,10.04319665,10.18727603,10.09634845
51170_at,9.84930909,9.426912701,10.43145762,9.772443946,9.358282447,9.763984334
25976_at,7.800402736,7.677862355,8.272590571,8.069017623,7.921638985,9.381849126
1650_at,10.28398757,10.30694436,10.3235556,10.31516028,10.43567471,10.00704053
9553_at,10.17770674,10.14283587,10.22944204,10.08794203,9.866176469,9.996108567
2739_at,10.19992488,10.37666248,10.50979516,10.09315088,10.37532282,10.10653662
8668_at,10.33171737,10.40980216,10.24862715,10.27679263,10.25782652,10.11232936
7045_at,7.537263709,8.013720803,6.740402184,7.563321694,8.517984118,7.283301032
549_at,10.35364242,10.30333275,10.74482508,10.21991753,10.29676851,10.44070905
54546_at,9.215671408,8.590676752,9.255317676,9.303950666,8.718718908,9.853044384
80896_at,9.976834336,7.583595651,9.964478946,9.06983922,7.998557405,8.907471876
23204_at,10.03809956,10.17277891,10.20118916,10.20644876,9.861759515,9.792462034
11252_at,10.20579871,10.05324827,9.746407337,9.64301795,9.790796752,9.841082802
23588_at,10.34063109,10.40538402,10.34537267,10.07670543,9.946997383,10.53602313
51374_at,10.29654447,10.57152083,10.50757405,10.40746745,10.28519036,10.33980732
5066_at,10.36413388,10.04940783,10.39049599,10.21231554,10.10236232,10.25179599
1728_at,8.38568153,7.16682437,7.727379844,7.834566679,7.841072954,8.714558492
51108_at,10.42998714,10.42211696,10.68774141,10.37548952,9.903806634,10.45236168
