symbol,WT1,p531,p53CAS1,p53RAS1,WT2,p532,p53CAS2,p53RAS2
Klk1b9,0.0,0.0,0.82685,0.0,0.0,0.0,1.0,0.0
Ppfia3,0.0,0.08504,0.82685,0.23749,0.0,0.42573,1.0,0.0
S100a3,0.0,0.00191,0.97451,0.0,0.0,0.07105,1.0,0.0
Enthd1,0.0,0.14488,1.0,0.0,0.0,0.1448,0.62817,0.0
Has2,0.0,0.0,1.0,0.09112,0.0,0.0,0.82601,0.0
Sorcs1,0.0,0.0,1.0,0.02963,0.0,0.0,0.86587,0.0
Wnt6,0.0,0.08036,0.40396,0.14694,0.0,0.21925,1.0,0.03606
Kcnip1,0.0,0.0,0.47945,0.0,0.0,0.0,1.0,0.0
Syt8,0.0,0.21579,1.0,0.22995,0.0,0.11174,0.3305,0.0
Tspan10,0.0,0.08595,0.7076,0.23412,0.0,0.36758,1.0,0.07351
Arhgef33,0.0,0.21051,0.89901,0.04586,0.0,0.00112,1.0,0.0
Btnl1,0.0,0.0,0.53963,0.0,0.0,0.0,1.0,0.0
Rab39b,0.0,0.33652,1.0,0.12811,0.0,0.15535,0.38525,0.0
Defb30,0.0,0.0,1.0,0.03137,0.0,0.0,0.51031,0.0
Nox1,0.0,0.07356,1.0,0.01504,0.0,0.00042,0.55234,0.0
Trim29,0.0,0.00208,1.0,0.03171,0.0,0.07753,0.72193,0.0
Gpr88,0.0,0.24536,1.0,0.1243,0.0,0.46926,0.8075,0.03883
Ampd1,0.0,0.0,1.0,0.03195,0.0,0.0,0.89352,0.0
Myadml2,0.0,0.0,0.52272,0.0,0.0,0.0,1.0,0.0
Gfi1b,0.0,0.73169,0.39174,0.1819,0.0,1.0,0.32954,0.12151
Cntn1,0.0,0.07602,0.68777,0.0,0.0,0.00043,1.0,0.0
Ifnz,0.0,0.09545,0.7292,0.14372,0.0,0.47787,1.0,0.03952
Gm5415,0.0,0.0,0.77068,0.0,0.0,0.0,1.0,0.0
Fam124b,0.0,0.00414,0.85378,0.03261,0.0,0.15935,1.0,0.0
Gm5127,0.0,0.07629,0.85378,0.06662,0.0,0.00043,1.0,0.0
Hoxd4,0.0,0.0,0.89539,0.08816,0.0,0.0,1.0,0.08173
Klra10,0.0,0.14752,0.0,0.01675,0.0,1.0,0.08576,0.14539
Ky,0.0,0.00216,1.0,0.07952,0.0,0.08058,0.70813,0.16652
Cyp19a1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BC100530,0.0,0.34275,0.63341,0.0,0.0,0.5414,1.0,0.0
Prg2,0.0,0.43838,0.72908,0.03393,0.0,1.0,0.77912,0.0
Rasl10a,0.0,0.25843,0.71982,0.14798,0.0,0.41722,1.0,0.19206
Stra6,0.0,0.0,0.71982,0.0,0.0,0.0,1.0,0.0
Ly6g6f,0.0,1.0,0.34947,0.12401,0.0,0.71574,0.0,0.10652
Tcf15,0.0,0.00818,1.0,0.07026,0.0,0.3359,0.73945,0.13017
Pde6h,0.0,0.12586,1.0,0.0,0.0,0.08571,0.83243,0.0
Dcst1,0.0,0.30316,1.0,0.12248,0.0,0.30318,0.34484,0.0208
A830018L16Rik,0.0,0.0,1.0,0.0,0.0,0.0,0.43857,0.0
Atp10b,0.0,0.25223,0.52922,0.04163,0.0,0.08867,1.0,0.08922
Ccl1,0.0,0.0,0.66438,0.01695,0.0,0.0,1.0,0.0
Otos,0.0,0.25823,0.7096,0.04725,0.0,0.17588,1.0,0.04433
Arsi,0.0,0.08296,0.7096,0.30482,0.0,0.00047,1.0,0.0197
Wnt10a,0.0,0.09255,0.93666,0.05065,0.0,0.17513,1.0,0.02186
Strc,0.0,0.00452,1.0,0.14668,0.0,0.17428,0.62886,0.0
Slc35f3,0.0,0.00469,1.0,0.0,0.0,0.18048,0.45972,0.0
Fam83e,0.0,0.09962,1.0,0.06818,0.0,0.27177,0.45972,0.04592
Slc6a11,0.0,0.0,1.0,0.0,0.0,0.0,0.45972,0.0
Il12a,0.0,0.43163,0.0,0.07178,0.0,1.0,0.0,0.02249
Gjb6,0.0,1.0,0.28494,0.17569,0.0,0.82282,0.0,0.09177
Mgat5b,0.0,1.0,0.0,0.11402,0.0,0.82282,0.09721,0.0
Ryr2,0.0,0.00244,1.0,0.03058,0.0,0.09083,0.55901,0.04672
Btbd17,0.0,0.00472,1.0,0.0,0.0,0.18199,0.60902,0.0
Gm973,0.0,0.0,0.84104,0.4334,0.0,0.0,1.0,0.30234
Tmem117,0.0,1.0,0.80121,0.13684,0.0,0.64607,0.85619,0.28246
Rims4,0.0,0.00474,1.0,0.0,0.0,0.18247,0.65924,0.0
Cpvl,0.0,0.0,0.98424,0.0,0.0,0.0,1.0,0.0
Vsig8,0.0,0.17478,1.0,0.26951,0.0,0.00096,0.76029,0.0
Ctrc,0.0,0.0,1.0,0.0,0.0,0.0,0.96455,0.0
Bcl2a1c,0.0,0.65027,0.34059,0.0,0.0,0.28869,1.0,0.07399
Mboat2,0.0,0.09582,0.34059,0.2554,0.0,0.09546,1.0,0.14398
Gm10487,0.0,0.0,0.43852,0.0,0.0,0.0,1.0,0.0
Gm4836,0.0,0.0,0.43852,0.0,0.0,0.0,1.0,0.0
Plb1,0.0,0.0906,0.43852,0.0,0.0,0.00051,1.0,0.0
Epo,0.0,0.05079,1.0,0.0,0.0,0.09527,0.48298,0.0
Spef2,0.0,0.47807,1.0,0.15127,0.0,0.47795,0.48298,0.04726
Lrrtm1,0.0,0.0,0.53717,0.03883,0.0,0.0,1.0,0.0
Ntn5,0.0,0.0,0.53717,0.03883,0.0,0.0,1.0,0.0
Prg3,0.0,0.0,0.53717,0.01858,0.0,0.0,1.0,0.0
Bhlhe23,0.0,0.0,0.63636,0.0,0.0,0.0,1.0,0.0
Mip,0.0,0.00494,0.63636,0.02663,0.0,0.19022,1.0,0.09872
Fam170b,0.0,0.27838,1.0,0.09984,0.0,0.09786,0.58731,0.0
Ccdc63,0.0,0.00257,0.88607,0.01873,0.0,0.09574,1.0,0.0
Tdrd9,0.0,0.00257,0.88607,0.0,0.0,0.09574,1.0,0.0
Tph2,0.0,0.0,0.93624,0.03919,0.0,0.0,1.0,0.0
Edar,0.0,0.18252,0.93624,0.03919,0.0,0.001,1.0,0.0
Ceacam15,0.0,0.0,1.0,0.0,0.0,0.0,0.90594,0.0
BC055111,0.0,0.00731,1.0,0.19567,0.0,0.29079,0.95974,0.04802
Psors1c2,0.0,0.0,1.0,0.03988,0.0,0.0,0.18741,0.0
Fam196a,0.0,1.0,0.0,0.02998,0.0,0.20228,0.21058,0.07578
Pla2g5,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.20678
Comp,0.0,0.55079,0.41207,0.284,0.0,0.50288,1.0,0.04859
Timm8a2,0.0,0.25179,0.46384,0.25135,0.0,0.25176,1.0,0.0
Kcnc1,0.0,0.1293,0.72237,0.3186,0.0,1.0,0.09129,0.10004
Prss35,0.0,0.0,1.0,0.0,0.0,0.0,0.72958,0.0
Ceacam19,0.0,0.20367,1.0,0.70054,0.0,0.20357,0.72958,0.04678
6030468B19Rik,0.0,0.05409,0.93601,0.0,0.0,0.10146,1.0,0.15817
Mybpc1,0.0,0.3305,1.0,0.23639,0.0,0.68073,0.42243,0.02456
Gm13283,0.0,0.10915,0.38278,0.116,0.0,0.15861,1.0,0.10754
Sp9,0.0,0.0,0.6022,0.0,0.0,0.0,1.0,0.0
Gm10488,0.0,0.0,0.6022,0.0,0.0,0.0,1.0,0.0
Ak8,0.0,0.10149,0.76849,0.64697,0.0,0.00057,1.0,0.24105
Atp8b3,0.0,0.0,0.87992,0.04349,0.0,0.0,1.0,0.0
Chrna9,0.0,0.0,1.0,0.03651,0.0,0.0,0.20999,0.05578
Npas1,0.0,0.23246,1.0,0.21005,0.0,0.44286,0.44747,0.14037
Pla2g4f,0.0,0.33627,1.0,0.24528,0.0,0.38882,0.44747,0.05433
Ano7,0.0,0.33101,1.0,0.19911,0.0,0.27862,0.44747,0.05475
Ankrd22,0.0,0.68113,0.21381,0.06411,0.0,1.0,0.23013,0.22895
Creg2,0.0,1.0,0.66662,0.29192,0.0,0.89194,0.33729,0.05406
Trpc6,0.0,0.62769,0.2139,0.16248,0.0,1.0,0.23023,0.0
Krt83,0.0,0.05933,0.23611,0.04525,0.0,0.11129,1.0,0.0
Npas4,0.0,0.14135,0.33944,0.2565,0.0,1.0,0.10951,0.0
Foxl1,0.0,0.00298,1.0,0.33958,0.0,0.11099,0.56902,0.05398
Bcan,0.0,0.0,1.0,0.0,0.0,0.0,0.56902,0.0
Npc1l1,0.0,0.0058,1.0,0.0,0.0,0.2233,0.69208,0.0
Cdhr1,0.0,0.22125,1.0,0.0849,0.0,0.11467,0.81645,0.05718
Zic3,0.0,0.0,1.0,0.0,0.0,0.0,0.81645,0.0
Gm13287,0.0,0.08126,0.99484,0.248,0.0,0.79051,1.0,0.26069
Gcg,0.0,0.00587,1.0,0.07043,0.0,0.22609,0.94201,0.0
Bai1,0.0,0.32703,1.0,0.04851,0.0,0.05937,0.94201,0.17601
Dgki,0.0,0.0,0.0,1.0,0.0,0.0,0.37214,0.11141
1700013H16Rik,0.0,0.22163,1.0,0.0,0.0,0.00122,0.41169,0.0
Agbl2,0.0,0.11179,1.0,0.19457,0.0,0.00063,0.47559,0.17956
Npy,0.0,0.34138,0.07616,0.0,0.0,0.12001,1.0,0.0
Trpc4,0.0,0.00316,0.31366,0.52975,0.0,0.11783,1.0,0.23873
Il19,0.0,0.12596,1.0,0.0485,0.0,0.23835,0.73567,0.0
Cbln2,0.0,0.0,0.55964,0.0,0.0,0.0,1.0,0.0
Mfi2,0.0,0.0076,0.68419,0.02757,0.0,0.2974,1.0,0.18569
Fam71b,0.0,0.71067,0.68419,0.29733,0.0,0.48251,1.0,0.18181
Stfa2,0.0,0.01163,1.0,0.04883,0.0,0.47712,0.868,0.0
Il17f,0.0,0.22747,0.80944,0.04885,0.0,0.00125,1.0,0.0
Gm14525,0.0,0.0,0.80944,0.0,0.0,0.0,1.0,0.0
Tdh,0.0,0.0,0.80944,0.0,0.0,0.0,1.0,0.0
Prss39,0.0,0.05805,1.0,0.04898,0.0,0.00033,0.93467,0.0
Ccr1l1,0.0,0.61414,0.93527,0.26668,0.0,0.84414,1.0,0.24548
Tbx18,0.0,0.00324,1.0,0.0,0.0,0.12093,0.10879,0.0
Serpinb5,0.0,0.0,1.0,0.02366,0.0,0.0,0.10879,0.0
Fbxo39,0.0,0.01178,1.0,0.02366,0.0,0.48328,0.10879,0.0
Ccdc155,0.0,0.00328,1.0,0.04112,0.0,0.12215,0.23847,0.06283
Psg16,0.0,0.0,1.0,0.05086,0.0,0.0,0.50739,0.0
Slc5a9,0.0,0.0,1.0,0.0,0.0,0.0,0.50739,0.0
Col9a2,0.0,0.0,0.08318,0.0,0.0,0.0,1.0,0.03236
Dio2,0.0,0.02172,0.2343,0.0,0.0,1.0,0.39511,0.0
Nkpd1,0.0,0.0,1.0,0.0,0.0,0.0,0.64528,0.0
Mmp10,0.0,0.0,1.0,0.0,0.0,0.0,0.78502,0.0
Sorcs3,0.0,0.26649,1.0,0.14857,0.0,0.5077,0.78502,0.06359
Ntsr1,0.0,0.0,1.0,0.0,0.0,0.0,0.78502,0.0
Csn2,0.0,0.00655,1.0,0.0,0.0,0.25242,0.78502,0.0
Tg,0.0,0.27527,0.73371,0.18148,0.0,0.70178,1.0,0.03082
Il22ra2,0.0,0.00341,1.0,0.0,0.0,0.12722,0.92639,0.0
Slc36a3,0.0,0.0,0.93499,0.18795,0.0,0.0,1.0,0.0
Umodl1,0.0,1.0,0.65089,0.34976,0.0,0.00455,0.40083,0.0303
Lgsn,0.0,0.0,1.0,0.0,0.0,0.0,0.32655,0.0
Btnl4,0.0,0.36094,0.0,0.0,0.0,1.0,0.14271,0.0
Tcp11,0.0,0.08923,1.0,0.21226,0.0,0.66488,0.54365,0.06631
Col6a4,0.0,0.0,1.0,0.0,0.0,0.0,0.54365,0.06934
4930550L24Rik,0.0,0.0,0.22594,0.0,0.0,0.0,1.0,0.07001
Klhl38,0.0,0.12869,0.29487,0.31089,0.0,0.00073,1.0,0.0
Sox8,0.0,0.13738,0.50519,0.0,0.0,0.13685,1.0,0.0
Tmprss11e,0.0,0.0,0.57612,0.11334,0.0,0.0,1.0,0.0
Arhgap20,0.0,0.00365,1.0,0.0,0.0,0.13616,0.99305,0.0
Zcchc12,0.0,0.15046,0.7906,0.03817,0.0,0.41049,1.0,0.14148
Cdh10,0.0,0.0,0.86255,0.0,0.0,0.0,1.0,0.0
Dmp1,0.0,0.13096,0.93469,0.05598,0.0,0.00074,1.0,0.0
Asxl3,0.0,0.0,1.0,0.0,0.0,0.0,0.27545,0.0
Pglyrp4,0.0,0.0,1.0,0.0,0.0,0.0,0.27545,0.0
Lman1l,0.0,0.27663,1.0,0.14735,0.0,0.14337,0.35167,0.0
Nxf7,0.0,0.14758,0.40505,1.0,0.0,0.21445,0.59671,0.17512
Calcb,0.0,0.00381,1.0,0.11868,0.0,0.14206,0.50671,0.0
Cdh26,0.0,0.45335,0.71078,0.05818,0.0,1.0,0.43772,0.0
Bpifa6,0.0,0.0,1.0,0.0,0.0,0.0,0.66466,0.0
Gm4794,0.0,0.0,0.10077,0.05882,0.0,0.0,1.0,0.0
Tcfl5,0.0,0.08317,1.0,0.15095,0.0,0.28874,0.7446,0.0
Tmem121,0.0,0.14617,1.0,0.24227,0.0,0.14562,0.7446,0.0
Stmn4,0.0,0.15301,1.0,0.02818,0.0,0.28954,0.7446,0.0
Elmod1,0.0,0.13782,1.0,0.0,0.0,0.00078,0.7446,0.0
Cdk15,0.0,0.0,1.0,0.13388,0.0,0.0,0.7446,0.11039
Ppp2r2c,0.0,0.45578,0.24631,0.09951,0.0,0.87169,1.0,0.14894
Arhgap8,0.0,0.16786,1.0,0.17322,0.0,0.655,0.9062,0.2998
4933430I17Rik,0.0,0.00754,1.0,0.0744,0.0,0.29033,0.9062,0.11221
Gm14479,0.0,0.01724,0.5481,0.0,0.0,0.72921,1.0,0.0
Thsd7b,0.0,0.0,0.5481,0.0,0.0,0.0,1.0,0.07614
Gm14476,0.0,0.01724,0.5481,0.0,0.0,0.72921,1.0,0.0
Gm14477,0.0,0.01724,0.5481,0.0,0.0,0.72921,1.0,0.0
Gm14475,0.0,0.01724,0.5481,0.0,0.0,0.72921,1.0,0.0
Stfa3,0.0,1.0,0.55825,0.0,0.0,0.155,0.93281,0.0
Hsd17b3,0.0,0.0,1.0,0.22183,0.0,0.0,0.1373,0.19054
Gnb3,0.0,0.0,1.0,0.1044,0.0,0.0,0.38083,0.15626
Ccdc150,0.0,0.41144,0.52637,0.19308,0.0,1.0,0.47746,0.0
Spaca1,0.0,0.18648,0.0679,0.14834,0.0,1.0,0.16214,0.07772
Ott,0.0,0.73924,0.0,0.0,0.0,0.00369,1.0,0.0
Gm15085,0.0,0.73924,0.0,0.0,0.0,0.00369,1.0,0.0
Nos1,0.0,0.0,0.11194,0.0798,0.0,0.0,1.0,0.12034
Il3,0.0,0.0,0.35127,0.0,0.0,0.0,1.0,0.0
Vstm2b,0.0,0.0,0.43308,0.0,0.0,0.0,1.0,0.0
Krt24,0.0,0.0,0.43308,0.0,0.0,0.0,1.0,0.0
Thbs4,0.0,0.0,0.43308,0.10843,0.0,0.0,1.0,0.1623
Wnt7a,0.0,0.0,0.43308,0.0,0.0,0.0,1.0,0.0
Lrch2,0.0,0.00425,0.59846,0.0,0.0,0.15832,1.0,0.0
Vat1l,0.0,0.0,0.59846,0.0443,0.0,0.0,1.0,0.16419
Nptx2,0.0,0.0,0.59846,0.0,0.0,0.0,1.0,0.0
Six2,0.0,0.0,0.76559,0.0,0.0,0.0,1.0,0.0
Syt6,0.0,0.0,0.76559,0.20034,0.0,0.0,1.0,0.0
Gucy2g,0.0,0.3388,1.0,0.39408,0.0,0.71916,0.0,0.03724
Ldb3,0.0,0.01201,0.84966,0.42083,0.0,0.47766,1.0,0.32583
Zfp536,0.0,0.0,0.84966,0.0,0.0,0.0,1.0,0.0
Asphd2,0.0,0.00828,0.93403,0.0,0.0,0.31913,1.0,0.0
Mslnl,0.0,0.1703,1.0,0.0,0.0,0.32226,0.06557,0.0
Il17c,0.0,0.0,1.0,0.40406,0.0,0.0,0.06557,0.0
Nxf2,0.0,0.00433,1.0,0.31343,0.0,0.16148,0.15012,0.16371
9830107B12Rik,0.0,0.97814,1.0,0.20679,0.0,0.97758,0.15012,0.20699
Slc12a3,0.0,0.00647,1.0,0.11785,0.0,0.24531,0.32534,0.12587
Htr7,0.0,0.84158,0.65413,0.42449,0.0,1.0,0.513,0.16661
Akap3,0.0,0.31549,1.0,0.19484,0.0,0.00173,0.50598,0.08339
Shbg,0.0,0.15849,1.0,0.0,0.0,0.00089,0.50598,0.0
Ccdc85a,0.0,0.01248,1.0,0.183,0.0,0.4965,0.50598,0.16965
Tctex1d1,0.0,0.36243,0.523,0.0,0.0,1.0,0.0,0.0
Cnga1,0.0,0.36243,0.99158,0.0,0.0,1.0,0.68499,0.17364
Ceacam10,0.0,0.19975,0.49038,0.18386,0.0,1.0,0.43149,0.17045
Tktl1,0.0,0.17001,1.0,0.10429,0.0,0.16936,0.6908,0.0
Prss42,0.0,0.0,1.0,0.0,0.0,0.0,0.6908,0.0
Scrt1,0.0,0.0,1.0,0.0,0.0,0.0,0.6908,0.0
Tdrd12,0.0,0.17001,1.0,0.0,0.0,0.16936,0.6908,0.0
Gm12253,0.0,0.17796,1.0,0.23233,0.0,0.33676,0.6908,0.08396
Rag1,0.0,0.18479,1.0,0.0,0.0,0.50416,0.6908,0.0
Tbr1,0.0,0.0,1.0,0.0,0.0,0.0,0.6908,0.04351
Bnc2,0.0,1.0,0.17412,0.06852,0.0,0.67895,0.0,0.0
Il31ra,0.0,1.0,0.17412,0.12648,0.0,0.67895,0.0,0.08519
Dmc1,0.0,1.0,0.0,0.19873,0.0,0.51552,0.18146,0.08506
Ip6k3,0.0,0.00878,1.0,0.50497,0.0,0.33834,0.87917,0.1699
Khdrbs2,0.0,0.0,0.12529,0.0,0.0,0.0,1.0,0.0
S100z,0.0,0.00234,0.38753,0.0,0.0,0.08598,1.0,0.0
Gjb3,0.0,0.16456,0.3331,1.0,0.0,0.00093,0.35852,0.0
Svs4,0.0,0.0,0.0,0.26447,0.0,0.0,0.0,1.0
Wdr16,0.0,0.0,1.0,0.0,0.0,0.0,0.26047,0.0
Dusp15,0.0,0.0,1.0,0.0,0.0,0.0,0.26047,0.0
Gsdmc2,0.0,0.0,1.0,0.0,0.0,0.0,0.3574,0.0
Gm1604b,0.0,0.36581,1.0,0.36072,0.0,0.4507,0.3574,0.08852
Vmn2r85,0.0,0.0,1.0,0.0,0.0,0.0,0.55566,0.0
Svs5,0.0,0.0,0.0,0.39205,0.0,0.0,0.0,1.0
Col2a1,0.0,0.17658,1.0,0.0,0.0,0.001,0.86193,0.04793
Gm15093,0.0,0.88646,0.0,0.0,0.0,0.00442,1.0,0.0
Gm9839,0.0,0.0,0.04978,0.0,0.0,0.0,1.0,0.0
Ptpn20,0.0,0.0141,0.14149,0.1563,0.0,0.56071,1.0,0.0
Fam92b,0.0,0.0,0.23644,0.0,0.0,0.0,1.0,0.0
Actbl2,0.0,0.0,0.33326,0.0,0.0,0.0,1.0,0.0
Odf3l1,0.0,0.0,0.33326,0.0,0.0,0.0,1.0,0.0
Hmx2,0.0,0.0,0.33326,0.07704,0.0,0.0,1.0,0.0
Hoxd3,0.0,0.0,0.43137,0.0,0.0,0.0,1.0,0.0
Fam26d,0.0,0.0,0.53044,0.0,0.0,0.0,1.0,0.0
Gdap1l1,0.0,0.0,0.53044,0.31879,0.0,0.0,1.0,0.0
Xlr5a,0.0,0.18188,0.63027,0.0,0.0,0.00103,1.0,0.0
Osr2,0.0,0.0,0.63027,0.0,0.0,0.0,1.0,0.0
Add2,0.0,0.19345,0.73075,0.06419,0.0,0.19271,1.0,0.09806
Fgf18,0.0,0.01437,1.0,0.11875,0.0,0.57178,0.0,0.0
4931406B18Rik,0.0,0.0,1.0,0.15939,0.0,0.0,0.0,0.0
Olfr543,0.0,0.0,0.83176,0.48174,0.0,0.0,1.0,0.0
Gm6121,0.0,0.0,0.93325,0.0,0.0,0.0,1.0,0.0
Gpr156,0.0,0.0,0.93325,0.07838,0.0,0.0,1.0,0.0
Cst6,0.0,0.00521,1.0,0.05432,0.0,0.19415,0.18381,0.20134
Tnnc2,0.0,0.0,1.0,0.24457,0.0,0.0,0.18381,0.0
Olfr1420,0.0,0.00768,1.0,0.20344,0.0,0.29104,0.18381,0.0
Wnt8b,0.0,0.0,1.0,0.0,0.0,0.0,0.18381,0.0
Esx1,0.0,0.0,1.0,0.0,0.0,0.0,0.18381,0.0
Crhbp,0.0,0.20016,1.0,0.0,0.0,0.19939,0.39619,0.0
Glycam1,0.0,0.0,1.0,0.0,0.0,0.0,0.39619,0.0
Cldn19,0.0,0.37567,1.0,0.0,0.0,0.00206,0.39619,0.0
Gsdmc,0.0,0.0,1.0,0.0,0.0,0.0,0.39619,0.0
Olig2,0.0,0.0,1.0,0.0,0.0,0.0,0.39619,0.0
Prss2,0.0,0.18872,1.0,0.02646,0.0,0.00106,0.39619,0.10214
Neto1,0.0,0.81004,0.0,0.70641,0.0,1.0,0.42789,0.0
Sycp1,0.0,0.61941,0.0,0.33444,0.0,1.0,0.0,0.0
Otx1,0.0,0.0,1.0,0.0,0.0,0.0,0.61583,0.10441
En2,0.0,0.40446,1.0,0.47201,0.0,0.40425,0.61583,0.20203
Lrfn2,0.0,0.00537,1.0,0.08185,0.0,0.20014,0.61583,0.0
Slc9a4,0.0,0.39373,1.0,0.0,0.0,0.20406,0.61583,0.05197
Olfm4,0.0,0.02364,0.27726,0.0,0.0,1.0,0.5281,0.05198
Adam6b,0.0,0.02364,0.0,0.30481,0.0,1.0,0.64742,0.2039
Gpr75,0.0,0.02364,0.40212,0.81936,0.0,1.0,0.2023,0.09592
Hus1b,0.0,0.02364,0.59673,0.16722,0.0,1.0,0.41153,0.0
Tcap,0.0,1.0,0.99041,0.74774,0.0,0.71209,0.83315,0.04539
Bnipl,0.0,1.0,0.52947,0.33956,0.0,0.61465,0.0,0.0
Vmn2r95,0.0,1.0,0.0,0.0,0.0,0.61465,0.0,0.0
Lpo,0.0,0.0,1.0,0.0,0.0,0.0,0.84122,0.0
Slc5a8,0.0,0.0,1.0,0.06829,0.0,0.0,0.84122,0.10434
Dsc3,0.0,0.0,1.0,0.0,0.0,0.0,0.9558,0.0
Gsdmc3,0.0,0.0,1.0,0.0,0.0,0.0,0.9558,0.0
Abcc8,0.0,0.00553,0.0,0.0,0.0,0.20624,1.0,0.0
Tnfrsf8,0.0,0.0,0.0,0.34684,0.0,0.0,1.0,0.0
Lim2,0.0,1.0,0.0,0.0,0.0,0.21476,0.0,0.0
Fgf10,0.0,1.0,0.0,0.0,0.0,0.21476,0.0,0.0
Ctsj,0.0,1.0,0.18806,0.17499,0.0,0.00499,0.44338,0.0
Myh13,0.0,0.0,0.59607,0.08629,0.0,0.0,1.0,0.0
Efhc2,0.0,0.00569,0.8199,0.0,0.0,0.21233,1.0,0.0
Ffar3,0.0,0.0,0.8199,0.0,0.0,0.0,1.0,0.11077
1700007K09Rik,0.0,0.73453,1.0,0.04227,0.0,0.22262,0.20653,0.0
T2,0.0,0.0,1.0,0.0734,0.0,0.0,0.32402,0.11213
Cpne9,0.0,0.00585,1.0,0.0734,0.0,0.218,0.32402,0.11213
Olfr111,0.0,0.21035,1.0,0.32343,0.0,0.00119,0.44402,0.0
Ddn,0.0,0.89466,0.21169,0.30561,0.0,1.0,0.22896,0.11044
Cyp27b1,0.0,0.68338,0.44362,0.18448,0.0,1.0,0.22318,0.0
Zp1,0.0,0.21375,1.0,0.0,0.0,0.00121,0.69015,0.0
Olfr701,0.0,0.0,0.66783,0.92673,0.0,0.0,0.7173,1.0
B3galt2,0.0,1.0,0.44424,0.07724,0.0,0.2378,0.47815,0.118
Slc17a7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Gm15127,0.0,0.44174,0.0,0.0,0.0,0.00242,1.0,0.0
Klra6,0.0,0.22298,0.0,1.0,0.0,0.00126,0.0,0.47263
Olfr1510,0.0,0.0,0.07074,0.0,0.0,0.0,1.0,0.0
Aox4,0.0,0.0,0.18686,0.0,0.0,0.0,1.0,0.0
Ankrd34b,0.0,0.24871,0.18686,0.39379,0.0,0.47063,1.0,0.0
Cnga3,0.0,0.00628,0.18686,0.09576,0.0,0.23415,1.0,0.0
Gucy2f,0.0,0.0,0.42944,0.09657,0.0,0.0,1.0,0.0
Tmem232,0.0,0.00633,0.42944,0.0,0.0,0.23614,1.0,0.0
Kcnh2,0.0,0.00633,0.42944,0.29746,0.0,0.23614,1.0,0.0
Spata21,0.0,0.00633,0.42944,0.0462,0.0,0.23614,1.0,0.0
Tex15,0.0,0.22591,0.42944,0.29746,0.0,0.00127,1.0,0.0
Rbp2,0.0,0.0,0.42944,0.0,0.0,0.0,1.0,0.0
Camkv,0.0,0.25179,0.5535,0.0,0.0,0.47647,1.0,0.0
Il5,0.0,0.0,0.67881,0.19879,0.0,0.0,1.0,0.0
D930020B18Rik,0.0,0.22764,0.67881,0.0,0.0,0.00128,1.0,0.0
Impg1,0.0,0.00638,0.67881,0.0,0.0,0.23794,1.0,0.0
Cort,0.0,0.46809,0.67881,0.14811,0.0,0.2426,1.0,0.0
Gm17359,0.0,0.00638,0.67881,0.14811,0.0,0.23794,1.0,0.0
Pthlh,0.0,0.26243,0.67881,0.04655,0.0,0.71596,1.0,0.0
Cdh19,0.0,0.00638,0.67881,0.0018,0.0,0.23794,1.0,0.49623
AU018829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24906
Il22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12431
BC061194,0.0,0.45381,1.0,0.09745,0.0,0.00249,0.0,0.0
Slc6a2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kcns1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24906
Rxfp2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Vmn2r36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cacna2d2,0.0,0.24769,1.0,0.12984,0.0,0.35992,0.0,0.12184
Usp9y,0.0,0.00639,1.0,0.0,0.0,0.23829,0.0,0.0
Tssk3,0.0,0.00639,1.0,0.09745,0.0,0.23829,0.0,0.0
Lrrc23,0.0,0.45476,0.80513,0.0,0.0,0.0025,1.0,0.3744
Mei4,0.0,0.0,0.80513,0.0,0.0,0.0,1.0,0.0
Krt81,0.0,0.2423,0.80513,0.0,0.0,0.24137,1.0,0.0
Katnal2,0.0,0.0,0.80513,0.0,0.0,0.0,1.0,0.06201
Muc20,0.0,0.0,0.93229,0.13927,0.0,0.0,1.0,0.06011
Neurod2,0.0,0.01243,0.93229,0.0,0.0,0.47877,1.0,0.0
Rnase1,0.0,0.0,0.93229,0.09799,0.0,0.0,1.0,0.0
Tnfsf4,0.0,0.0,0.93229,0.48317,0.0,0.0,1.0,0.11857
Grik3,0.0,0.0,0.93229,0.0,0.0,0.0,1.0,0.0
Tspan1,0.0,0.24312,0.93229,0.0,0.0,0.24219,1.0,0.0
Ankrd7,0.0,0.23055,1.0,0.25251,0.0,0.0013,0.10603,0.0
Slc47a2,0.0,0.01827,0.72312,0.58959,0.0,0.72694,0.49869,1.0
Col9a1,0.0,0.00653,1.0,0.0,0.0,0.24355,0.23518,0.0
Prss27,0.0,0.46383,1.0,0.0,0.0,0.00255,0.23518,0.0
Nxph4,0.0,0.00653,1.0,0.0,0.0,0.24355,0.23518,0.12705
