atID,-Pi_ph6/+Pi_pH6,+Pi_ph5/+Pi_pH6,-Pi_ph5/+Pi_pH6,+Al/+Pi_pH6,++Fe/+Pi_pH6,-Pi_ph6/+Pi_pH6_wild-type,+Pi_ph5/+Pi_pH6_wild-type,-Pi_ph5/+Pi_pH6_wild-type,+Al/+Pi_pH6_wild-type,++Fe/+Pi_pH6_wild-type
AT5G55820,0,0,0,0,1,0,0,0,0,0
AT1G06720,0,0,0,0,1,0,0,0,0,0
AT3G20440,0,0,0,0,1,0,0,0,1,1
AT1G16800,0,0,0,0,1,0,0,0,0,0
AT5G01370,0,0,0,0,1,0,0,0,0,0
AT3G11964,0,0,0,0,1,0,0,0,0,1
AT4G11420,0,0,0,0,1,0,0,0,0,1
AT5G08640,0,0,0,0,1,0,0,0,0,1
AT4G26970,0,0,0,0,1,0,0,0,1,1
AT5G42280,0,0,0,0,1,0,0,0,0,0
AT4G30150,0,0,0,0,1,0,0,0,1,1
AT5G37590,0,0,0,0,1,0,0,0,1,1
AT4G08570,0,0,0,0,1,0,0,1,1,1
AT1G60640,0,0,0,0,1,0,0,0,0,0
AT4G23515,0,0,0,0,1,0,0,1,1,1
AT2G20815,0,0,0,0,1,0,0,0,0,1
AT1G08260,0,0,0,0,1,0,0,0,0,1
AT3G61590,0,0,0,0,1,0,0,0,1,1
AT1G17100,0,0,0,0,1,0,0,0,0,0
AT5G46840,0,0,0,0,1,0,0,0,1,1
AT3G61380,0,0,0,0,1,0,0,0,1,1
AT4G02660,0,0,0,0,1,0,0,0,0,0
AT4G16630,0,0,0,0,1,0,0,0,0,0
AT2G41700,0,0,0,0,1,0,0,0,1,1
AT1G58007,0,0,0,0,1,0,0,0,0,0
AT1G35350,0,0,0,0,1,0,0,0,0,0
AT1G02460,0,0,0,0,1,0,0,0,1,1
AT1G20700,0,0,0,0,1,0,0,0,1,1
AT2G46630,0,0,0,0,1,0,0,0,0,0
AT4G24415,0,0,0,0,1,0,0,0,1,1
AT1G05370,0,0,0,0,1,0,0,0,0,0
AT2G28450,0,0,0,0,1,0,0,0,1,1
AT5G48600,0,0,0,0,1,0,0,0,0,0
AT1G29170,0,0,0,0,1,0,0,0,1,1
AT1G58410,0,0,0,0,1,0,0,0,1,1
AT4G16957,0,0,0,0,1,0,0,0,1,1
AT1G70650,0,0,0,0,1,0,0,0,1,0
AT4G16960,0,0,0,0,1,0,0,0,1,1
AT1G06490,0,0,0,0,1,0,0,0,0,1
AT4G19960,0,0,0,0,1,0,0,0,0,0
AT1G29730,0,0,0,0,1,0,0,1,1,1
AT1G56540,0,0,0,0,1,0,0,0,1,0
AT4G25730,0,0,0,0,1,0,0,0,1,1
AT5G64000,0,0,0,0,1,0,0,0,1,1
AT3G19370,0,0,0,0,1,0,0,0,0,0
AT3G04420,0,0,0,0,1,0,0,0,0,1
AT1G69280,0,0,0,0,1,0,0,0,0,1
AT4G13770,0,0,0,0,1,0,0,0,1,1
AT4G38650,0,0,0,0,1,0,0,0,0,0
AT4G16920,0,0,0,0,1,0,0,0,0,1
AT2G30010,0,0,0,0,1,0,0,0,1,1
AT2G03880,0,0,0,0,1,0,0,0,0,0
AT1G53350,0,0,0,0,1,0,0,0,1,1
AT5G53460,0,0,0,0,1,0,0,0,0,1
AT4G37970,0,0,0,0,1,0,0,0,0,0
AT1G62870,0,0,0,0,1,0,0,0,0,1
AT5G26320,0,0,0,0,1,0,0,0,1,1
AT2G36580,0,0,0,0,1,0,0,0,1,1
AT3G13065,0,0,0,0,1,0,0,0,0,1
AT4G27595,0,0,0,0,1,0,0,0,0,0
AT3G16340,0,0,0,0,1,0,0,0,0,1
AT5G17890,0,0,0,0,1,0,0,0,0,1
AT4G31910,0,0,0,0,1,1,0,1,1,1
AT1G48300,0,0,0,0,1,0,0,0,0,1
AT5G61190,0,0,0,0,1,0,0,0,0,1
AT3G26840,0,0,0,0,1,0,0,0,0,1
AT1G63300,0,0,0,0,1,0,0,0,0,0
AT3G48670,0,0,0,0,1,0,0,0,1,1
AT2G28815,0,0,0,0,1,0,0,0,0,1
AT2G07680,0,0,0,0,1,0,0,0,0,1
AT5G47910,0,0,0,0,1,1,0,0,0,1
AT5G05180,0,0,0,0,1,0,0,0,0,1
AT1G67150,0,0,0,0,1,0,0,0,1,1
AT1G26150,0,0,0,0,1,0,0,0,0,1
AT1G66450,0,0,0,0,1,0,0,0,1,1
AT2G47560,0,0,0,0,1,1,1,1,1,1
AT5G09760,0,0,0,0,1,0,0,0,1,0
AT1G77760,0,0,0,0,1,0,0,0,1,1
AT1G02230,0,0,0,0,1,0,0,0,0,0
AT2G45590,0,0,0,0,1,1,0,1,1,1
AT4G09420,0,0,0,0,1,0,0,0,1,1
AT5G02360,0,0,0,0,1,0,0,0,1,1
ATCG00190,0,0,0,0,1,0,0,0,1,1
AT1G43910,0,0,0,0,1,1,0,0,1,1
AT3G26610,0,0,0,0,1,0,0,0,1,1
AT4G00630,0,0,0,0,1,0,0,0,1,1
AT2G35600,0,0,0,0,1,0,0,0,0,0
AT5G53450,0,0,0,0,1,0,0,0,1,1
AT4G25560,0,0,0,0,1,0,0,0,1,1
AT5G19550,0,0,0,0,1,0,0,0,0,1
AT2G38970,0,0,0,0,1,0,0,0,1,1
AT5G05790,0,0,0,0,1,0,0,0,1,1
AT2G38320,0,0,0,0,1,0,0,0,1,1
AT4G24026,0,0,0,0,1,0,0,0,1,1
AT1G12330,0,0,0,0,1,0,0,0,1,1
AT5G11930,0,0,0,0,1,0,0,0,1,1
AT5G05580,0,0,0,0,1,0,0,0,1,1
AT4G17030,0,0,0,0,1,0,0,0,0,0
AT1G55390,0,0,0,0,1,0,0,0,1,1
AT1G16160,0,0,0,0,1,0,0,0,0,1
AT1G31880,0,0,0,0,1,0,0,0,0,0
AT2G45900,0,0,0,0,1,0,0,0,1,1
AT1G76220,0,0,0,0,1,0,0,0,0,0
AT1G33440,0,0,0,0,1,0,0,0,1,1
AT4G14780,0,0,0,0,1,0,0,0,1,1
AT5G67350,0,0,0,0,1,0,0,0,0,1
AT1G65120,0,0,0,0,1,0,0,0,1,1
AT1G62262,0,0,0,0,1,0,0,0,1,1
AT4G30990,0,0,0,0,1,0,0,0,0,1
AT4G14760,0,0,0,0,1,0,0,0,0,0
AT1G09750,0,0,0,0,1,0,0,0,1,0
AT5G10170,0,0,0,0,1,0,0,1,1,1
AT2G36690,0,0,0,0,1,0,0,1,1,1
AT2G36570,0,0,0,0,1,0,0,0,0,1
AT3G15030,0,0,0,0,1,0,0,0,0,1
AT2G19590,0,0,0,0,1,0,0,0,1,1
AT4G00910,0,0,0,0,1,1,1,1,1,1
AT1G26200,0,0,0,0,1,0,0,0,1,1
AT5G55770,0,0,0,0,1,0,0,0,1,1
AT1G75820,0,0,0,0,1,0,0,1,0,1
AT2G02950,0,0,0,0,1,0,0,0,1,1
AT2G02020,0,0,0,0,1,0,0,0,1,1
AT5G51451,0,0,0,0,1,0,0,0,0,0
AT3G27500,0,0,0,0,1,0,0,0,1,1
AT1G73805,0,0,0,0,1,0,0,0,1,0
AT5G12860,0,0,0,0,1,0,0,0,1,1
AT4G08040,0,0,0,0,1,1,0,1,1,0
AT1G05835,0,0,0,0,1,0,0,0,1,0
AT1G80320,0,0,0,0,1,0,0,0,1,1
AT3G50350,0,0,0,0,1,1,0,0,1,1
AT4G27370,0,0,0,0,1,0,0,0,0,1
AT4G04745,0,0,0,0,1,1,0,0,1,1
AT2G28305,0,0,0,0,1,0,0,0,1,0
AT2G38920,0,0,0,0,1,0,0,0,0,1
AT1G64320,0,0,0,0,1,0,0,0,0,0
AT5G61940,0,0,0,0,1,0,0,0,0,1
AT2G38460,0,0,0,0,1,0,0,0,0,1
AT5G49770,0,0,0,0,1,0,0,1,1,1
AT5G46140,0,0,0,0,1,0,0,0,1,0
AT1G74150,0,0,0,0,1,0,0,0,1,1
AT1G61230,0,0,0,0,1,0,0,0,1,0
AT2G02630,0,0,0,0,1,0,0,0,1,1
AT1G17870,0,0,0,0,1,0,0,0,0,0
AT4G04750,0,0,0,0,1,0,0,1,1,1
AT1G06420,0,0,0,0,1,0,0,0,1,0
AT3G13090,0,0,0,0,1,0,0,0,0,1
AT5G40450,0,0,0,0,1,0,0,0,1,1
AT2G35310,0,0,0,0,1,0,0,0,1,0
AT3G24480,0,0,0,0,1,0,0,0,0,1
AT5G52882,0,0,0,0,1,1,0,0,1,1
AT4G01440,0,0,0,0,1,0,0,0,1,1
AT1G22500,0,0,0,0,1,0,0,0,1,1
AT1G01380,0,0,0,0,1,0,0,0,0,1
AT1G13440,0,0,0,0,1,0,0,0,1,1
AT5G58610,0,0,0,0,1,0,0,0,0,0
AT4G06065,0,0,0,0,1,0,0,0,1,1
AT4G18250,0,0,0,0,1,0,0,1,1,1
AT5G45460,0,0,0,0,1,0,0,0,0,0
AT5G22560,0,0,0,0,1,0,0,0,1,1
AT1G16510,0,0,0,0,1,1,0,1,1,1
AT2G38720,0,0,0,0,1,0,0,0,0,0
AT5G20830,0,0,0,0,1,0,0,0,0,1
AT1G70410,0,0,0,0,1,0,0,0,1,1
AT5G47810,0,0,0,0,1,0,0,1,1,1
AT3G54580,0,0,0,0,1,0,0,0,1,0
AT1G06170,0,0,0,0,1,0,0,0,0,0
AT1G12110,0,0,0,0,1,1,0,0,1,1
AT3G27473,0,0,0,0,1,0,0,1,1,1
AT4G12470,0,0,0,0,1,0,0,0,0,0
AT1G21310,0,0,0,0,1,0,0,0,1,0
AT1G16750,0,0,0,0,1,0,0,0,0,1
AT4G29990,0,0,0,0,1,0,0,0,0,1
AT3G11750,0,0,0,0,1,0,0,0,0,0
AT5G42840,0,0,0,0,1,0,0,0,1,1
AT1G29560,0,0,0,0,1,0,0,0,0,1
AT3G10870,0,0,0,0,1,0,0,0,0,1
AT5G04700,0,0,0,0,1,0,0,0,0,0
AT5G44578,0,0,0,0,1,0,0,0,1,0
AT4G25090,0,0,0,0,1,1,0,1,1,1
AT3G56360,0,0,0,0,1,0,0,0,1,1
AT3G50010,0,0,0,0,1,0,0,1,1,1
AT1G44800,0,0,0,0,1,1,0,0,0,1
AT3G53235,0,0,0,0,1,0,0,0,1,1
AT5G08360,0,0,0,0,1,0,0,0,1,1
AT5G58780,0,0,0,0,1,0,0,1,1,1
AT1G29240,0,0,0,0,1,0,0,0,0,1
AT5G50120,0,0,0,0,1,0,0,1,1,1
AT5G22796,0,0,0,0,1,0,0,0,0,0
AT2G02620,0,0,0,0,1,0,0,0,1,1
AT4G37430,0,0,0,0,1,0,0,0,1,1
AT2G02700,0,0,0,0,1,0,0,0,1,1
AT1G67120,0,0,0,0,1,0,0,0,1,1
AT3G49630,0,0,0,0,1,0,0,0,1,1
AT5G04690,0,0,0,0,1,0,0,0,0,0
AT1G69160,0,0,0,0,1,0,0,1,1,1
AT4G01380,0,0,0,0,1,1,1,1,0,1
AT5G54770,0,0,0,0,1,0,0,0,0,0
AT1G11350,0,0,0,0,1,0,0,0,1,1
AT4G08300,0,0,0,0,1,0,0,0,0,1
AT3G49668,0,0,0,0,1,0,0,0,0,0
AT1G57770,0,0,0,0,1,0,0,0,0,1
AT5G14870,0,0,0,0,1,0,0,0,0,0
AT1G72960,0,0,0,0,1,0,0,0,0,1
AT3G28580,0,0,0,0,1,0,0,0,1,0
AT1G12010,0,0,0,0,1,0,1,1,1,1
AT3G14940,0,0,0,0,1,1,0,1,1,1
AT3G10600,0,0,0,0,1,0,0,0,1,0
AT1G15580,0,0,0,0,1,0,0,0,1,0
AT5G04950,0,0,0,0,1,1,0,0,1,1
AT5G07150,0,0,0,0,1,0,0,1,1,1
AT1G77990,0,0,0,0,1,0,0,0,1,1
AT3G20380,0,0,0,0,1,0,0,1,1,1
AT3G57920,0,0,0,0,1,0,0,0,1,0
AT1G16225,0,0,0,0,1,0,0,0,1,1
AT3G44405,0,0,0,0,1,0,0,0,0,0
AT1G21810,0,0,0,0,1,0,0,0,0,0
AT5G07990,0,0,0,0,1,0,0,0,1,1
AT3G57157,0,0,0,0,1,0,0,0,1,1
AT4G34830,0,0,0,0,1,0,0,1,0,1
AT1G13610,0,0,0,0,1,0,0,0,1,0
AT1G54820,0,0,0,0,1,0,0,0,0,0
AT5G04140,0,0,0,0,1,0,0,0,0,0
AT3G23430,0,0,0,0,1,0,0,0,1,1
AT2G41090,0,0,0,0,1,0,0,0,0,1
AT3G19320,0,0,0,0,1,0,0,0,1,0
AT3G63360,0,0,0,0,1,0,0,0,1,0
AT1G34050,0,0,0,0,1,0,0,0,0,0
AT1G07880,0,0,0,0,1,0,0,0,0,1
AT1G52700,0,0,0,0,1,1,0,0,0,1
AT5G65140,0,0,0,0,1,0,0,0,0,1
AT5G63780,0,0,0,0,1,1,0,1,1,1
AT3G50560,0,0,0,0,1,0,0,1,1,1
AT3G27150,0,0,0,0,1,1,0,1,1,1
AT5G54043,0,0,0,0,1,0,0,0,1,0
AT1G68240,0,0,0,0,1,0,0,0,0,1
AT1G71200,0,0,0,0,1,0,0,0,1,0
AT1G73680,0,0,0,0,1,0,0,0,1,1
AT3G48230,0,0,0,0,1,0,0,0,1,1
AT3G22235,0,0,0,0,1,0,0,0,1,1
AT2G43150,0,0,0,0,1,0,0,0,1,1
AT5G16030,0,0,0,0,1,0,0,0,0,0
AT1G02820,0,0,0,0,1,0,0,0,1,0
AT3G61880,0,0,0,0,1,0,0,0,1,0
AT3G15170,0,0,0,0,1,0,0,1,0,1
AT1G19960,0,0,0,0,1,0,0,0,1,1
AT1G58602,0,0,0,0,1,0,0,1,1,1
AT5G03390,0,0,0,0,1,0,0,0,0,1
AT4G27250,0,0,0,0,1,0,0,0,1,1
AT5G28650,0,0,0,0,1,0,0,0,1,1
AT4G06810,0,0,0,0,1,0,0,0,1,0
AT2G05580,0,0,0,0,1,0,0,0,1,0
AT3G20810,0,0,0,0,1,0,0,0,0,1
AT4G24670,0,0,0,0,1,0,0,0,1,1
AT3G06020,0,0,0,0,1,1,0,0,0,1
AT2G08660,0,0,0,0,1,0,0,0,0,1
AT1G69523,0,0,0,0,1,0,0,0,0,1
AT5G05420,0,0,0,0,1,0,0,0,1,0
AT5G52050,0,0,0,0,1,0,0,0,0,1
AT4G32810,0,0,0,0,1,0,0,0,0,1
AT5G39480,0,0,0,0,1,0,0,0,1,1
AT4G24540,0,0,0,0,1,0,0,0,0,1
AT1G31670,0,0,0,0,1,0,0,0,1,1
AT2G41230,0,0,0,0,1,0,0,0,1,1
AT3G05327,0,0,0,0,1,0,0,0,0,1
AT1G49750,0,0,0,0,1,0,0,0,1,0
AT1G78460,0,0,0,0,1,0,0,0,1,1
AT5G04230,0,0,0,0,1,1,0,0,1,0
AT5G52570,0,0,0,0,1,0,0,0,0,0
AT2G43620,0,0,0,0,1,0,0,0,0,1
AT1G60970,0,0,0,0,1,0,0,0,0,0
AT5G45150,0,0,0,0,1,0,1,1,1,1
AT4G21250,0,0,0,0,1,0,0,0,1,1
AT2G26150,0,0,0,0,1,1,0,0,0,0
AT4G38970,0,0,0,0,1,0,0,0,1,0
AT1G26290,0,0,0,0,1,0,0,0,1,1
AT4G36060,0,0,0,0,1,0,0,1,1,1
AT3G43190,0,0,0,0,1,0,0,0,1,1
AT5G39190,0,0,0,0,1,0,0,0,0,0
AT3G47720,0,0,0,0,1,0,0,0,1,1
AT3G46270,0,0,0,0,1,1,1,1,1,1
AT1G21320,0,0,0,0,1,0,0,0,1,1
AT2G35637,0,0,0,0,1,0,0,0,1,1
AT5G09395,0,0,0,0,1,0,0,0,0,0
AT3G51420,0,0,0,0,1,0,0,1,1,1
AT1G72350,0,0,0,0,1,0,0,0,1,1
AT1G77120,0,0,0,0,1,0,0,0,1,1
AT3G60160,0,0,0,0,1,1,0,0,1,1
AT3G46340,0,0,0,0,1,0,0,0,1,1
AT5G09570,0,0,0,0,1,0,0,0,0,0
AT3G17130,0,0,0,0,1,0,0,0,0,0
AT5G04150,0,0,0,0,1,0,0,0,1,1
AT1G05867,0,0,0,0,1,0,0,0,1,1
AT1G44030,0,0,0,0,1,0,0,0,1,1
AT3G46400,0,0,0,0,1,0,0,0,1,0
AT1G13448,0,0,0,0,1,1,0,0,1,1
AT1G24020,0,0,0,0,1,0,0,0,1,0
AT2G38600,0,0,0,0,1,0,0,0,1,1
AT2G34390,0,0,0,0,1,0,0,0,1,1
AT5G15840,0,0,0,0,1,0,0,0,1,1
AT5G51760,0,0,0,0,1,0,0,0,0,1
AT5G23980,0,0,0,0,1,1,1,1,1,1
AT3G14300,0,0,0,0,1,0,0,0,0,1
AT2G36110,0,0,0,0,1,0,0,1,1,1
AT1G12030,0,0,0,0,1,1,0,1,0,1
AT1G56240,0,0,0,0,1,0,0,0,1,0
AT1G11080,0,0,0,0,1,0,1,1,1,1
AT1G47400,0,0,0,0,1,0,0,0,1,1
AT4G27170,0,0,0,0,1,0,0,0,1,1
AT3G21080,0,0,0,0,1,0,0,0,0,1
AT1G72610,0,0,0,0,1,0,0,0,0,1
AT3G22121,0,0,0,0,1,0,0,0,1,1
AT1G67105,0,0,0,0,1,0,0,0,1,1
AT3G22120,0,0,0,0,1,0,0,0,1,1
AT5G50140,0,0,0,0,1,0,0,0,0,1
AT1G04800,0,0,0,0,1,0,0,0,1,0
AT3G56980,0,0,0,0,1,0,0,0,1,1
AT1G47395,0,0,0,0,1,0,0,0,1,1
AT2G39510,0,0,0,0,1,0,0,0,0,1
AT5G04530,0,0,0,0,1,0,0,0,0,0
AT1G66970,0,0,0,0,1,0,0,0,1,0
AT1G33811,0,0,0,0,1,0,0,0,1,1
AT1G70820,0,0,0,0,1,0,0,0,1,1
AT5G38410,0,0,0,0,1,1,0,1,1,0
AT3G04290,0,0,0,0,1,0,0,0,1,0
AT4G16990,0,0,0,0,1,0,0,0,0,0
AT3G16660,0,0,0,0,1,0,0,1,1,0
AT2G10940,0,0,0,0,1,0,0,0,1,1
AT5G25980,0,0,0,0,1,0,0,0,1,1
AT1G07367,0,0,0,0,1,0,0,0,1,1
AT4G22880,0,0,0,0,1,1,0,1,1,1
AT3G05730,0,0,0,0,1,0,0,1,1,0
AT5G38420,0,0,0,0,1,0,0,1,1,0
AT4G04223,0,0,0,0,0,1,1,1,1,1
AT2G01610,0,0,0,0,0,1,0,0,1,1
AT5G65070,0,0,0,0,0,1,1,1,1,1
AT4G12485,0,0,0,0,0,1,0,0,0,0
AT1G49200,0,0,0,0,0,1,0,0,1,1
AT1G69230,0,0,0,0,0,1,0,0,0,1
AT2G34925,0,0,0,0,0,1,0,0,0,1
AT5G10140,0,0,0,0,0,1,1,0,1,1
AT5G17340,0,0,0,0,0,1,0,0,1,0
AT1G10640,0,0,0,0,0,1,0,0,0,0
AT1G64625,0,0,0,0,0,1,0,0,0,0
AT1G67600,0,0,0,0,0,1,0,1,1,0
AT3G19700,0,0,0,0,0,1,0,0,0,0
AT2G02120,0,0,0,0,0,1,0,1,1,0
AT5G62210,0,0,0,0,0,1,0,0,1,0
AT2G01990,0,0,0,0,0,1,0,0,1,1
AT5G24600,0,0,0,0,0,1,0,1,1,0
AT3G51238,0,0,0,0,0,1,0,0,0,0
AT1G03820,0,0,0,0,0,1,0,0,0,0
AT4G04040,0,0,0,0,0,1,0,0,0,0
AT5G24655,0,0,0,0,0,1,0,0,0,1
AT4G07855,0,0,0,0,0,1,0,0,0,0
AT1G14630,0,0,0,0,0,1,0,0,0,0
AT2G39220,0,0,0,0,0,1,0,0,0,0
AT4G15740,0,0,0,0,0,1,0,0,1,0
AT1G23140,0,0,0,0,0,1,0,0,0,1
AT3G56210,0,0,0,0,0,1,1,1,1,1
AT1G30820,0,0,0,0,0,1,0,1,1,0
AT4G33770,0,0,0,0,0,1,0,0,0,0
AT5G18670,0,0,0,0,0,1,0,0,0,0
AT2G42690,0,0,0,0,0,1,0,0,1,0
AT2G42600,0,0,0,0,0,1,0,0,0,0
AT5G19530,0,0,0,0,0,1,0,0,0,0
AT5G20250,0,0,0,0,0,1,0,0,0,1
AT1G13750,0,0,0,0,0,1,0,0,1,0
AT5G57100,0,0,0,0,0,1,0,0,1,1
AT3G28130,0,0,0,0,0,1,0,0,0,1
AT1G24530,0,0,0,0,0,1,0,0,0,1
AT1G23560,0,0,0,0,0,1,0,0,0,0
AT2G22080,0,0,0,0,0,1,0,1,0,0
AT2G46940,0,0,0,0,0,1,0,0,1,0
AT2G37980,0,0,0,0,0,1,0,0,1,0
AT2G19800,0,0,0,0,0,1,0,0,0,0
AT5G05160,0,0,0,0,0,1,0,0,1,1
AT2G34585,0,0,0,0,0,1,0,0,1,0
AT2G27360,0,0,0,0,0,1,0,1,1,1
AT1G13300,0,0,0,0,0,1,0,1,1,0
AT1G14720,0,0,0,0,0,1,0,0,0,0
AT2G28960,0,0,0,0,0,1,0,1,1,1
AT2G38170,0,0,0,0,0,1,0,0,0,0
AT3G25900,0,0,0,0,0,1,0,0,1,0
AT1G72830,0,0,0,0,0,1,0,1,0,0
AT1G66140,0,0,0,0,0,1,0,1,0,1
AT2G43120,0,0,0,0,0,1,0,1,0,1
AT1G80830,0,0,0,0,0,1,0,1,1,1
AT2G35000,0,0,0,0,0,1,0,1,1,1
AT4G14680,0,0,0,0,0,1,0,1,0,0
AT5G35735,0,0,0,0,0,1,0,0,1,0
AT4G30190,0,0,0,0,0,1,0,0,1,1
AT4G21990,0,0,0,0,0,1,0,1,0,0
AT2G36950,0,0,0,0,0,1,0,0,1,1
AT3G53480,0,0,0,0,0,1,0,0,0,1
AT5G67520,0,0,0,0,0,1,0,0,1,1
AT3G61190,0,0,0,0,0,1,0,0,1,0
AT4G36010,0,0,0,0,0,1,0,0,1,0
AT3G10320,0,0,0,0,0,1,0,0,0,0
AT5G38100,0,0,0,0,0,1,0,0,1,0
AT5G24030,0,0,0,0,0,1,1,1,1,1
AT1G80240,0,0,0,0,0,1,1,0,1,1
AT5G62520,0,0,0,0,0,1,0,0,0,1
AT4G22780,0,0,0,0,0,1,0,0,0,0
AT3G46280,0,0,0,0,0,1,1,1,1,1
AT5G26220,0,0,0,0,0,1,0,1,0,0
AT4G18197,0,0,0,0,0,1,0,0,0,1
AT1G64563,0,0,0,0,0,1,0,0,1,1
AT1G55207,0,0,0,0,0,1,0,0,1,0
AT1G34370,0,0,0,0,0,1,1,1,1,1
AT1G20310,0,0,0,0,0,1,0,0,1,0
AT4G19370,0,0,0,0,0,1,0,1,1,1
AT2G03530,0,0,0,0,0,1,1,1,1,1
AT3G08860,0,0,0,0,0,1,0,0,1,0
AT5G44980,0,0,0,0,0,1,0,0,0,0
AT2G32487,0,0,0,0,0,1,0,1,1,1
AT5G10180,0,0,0,0,0,1,0,1,0,0
AT5G47000,0,0,0,0,0,1,0,1,1,1
AT4G01390,0,0,0,0,0,1,1,1,1,1
AT1G30270,0,0,0,0,0,1,1,1,1,1
AT1G33360,0,0,0,0,0,1,1,1,1,1
AT2G30766,0,0,0,0,0,1,0,1,0,0
AT2G43890,0,0,0,0,0,0,1,0,0,0
AT2G41810,0,0,0,0,0,0,1,1,0,1
AT4G22600,0,0,0,0,0,0,1,0,1,1
AT4G02330,0,0,0,0,0,0,1,0,1,0
AT5G50800,0,0,0,0,0,0,1,1,1,1
AT2G39980,0,0,0,0,0,0,1,1,1,1
AT5G64680,0,0,0,0,0,0,1,0,1,1
AT1G11460,0,0,0,0,0,0,1,0,1,1
AT3G46240,0,0,0,0,0,0,1,1,1,1
AT4G11393,0,0,0,0,0,0,0,1,1,1
AT5G42235,0,0,0,0,0,0,0,1,0,1
AT5G57260,0,0,0,0,0,0,0,1,1,1
AT2G19410,0,0,0,0,0,0,0,1,1,0
AT4G28530,0,0,0,0,0,0,0,1,1,1
AT2G23010,0,0,0,0,0,0,0,1,1,1
AT5G47600,0,0,0,0,0,0,0,1,0,1
AT1G75300,0,0,0,0,0,0,0,1,0,0
AT4G15490,0,0,0,0,0,0,0,1,1,1
AT1G62510,0,0,0,0,0,0,0,1,1,1
AT5G67020,0,0,0,0,0,0,0,1,1,1
AT2G20800,0,0,0,0,0,0,0,1,1,0
AT3G21890,0,0,0,0,0,0,0,1,0,1
AT2G22180,0,0,0,0,0,0,0,1,1,0
AT1G50280,0,0,0,0,0,0,0,1,0,0
AT4G02280,0,0,0,0,0,0,0,1,1,1
AT4G09940,0,0,0,0,0,0,0,1,1,0
AT3G01600,0,0,0,0,0,0,0,1,1,0
AT2G44290,0,0,0,0,0,0,0,1,1,1
AT1G17400,0,0,0,0,0,0,0,1,0,0
AT3G45070,0,0,0,0,0,0,0,1,1,0
AT4G17970,0,0,0,0,0,0,0,1,1,1
AT1G55265,0,0,0,0,0,0,0,1,0,1
AT2G18193,0,0,0,0,0,0,0,1,1,1
AT3G10527,0,0,0,0,0,0,0,1,0,0
AT3G20850,0,0,0,0,0,0,0,1,1,1
AT1G14960,0,0,0,0,0,0,0,1,0,1
AT4G12440,0,0,0,0,0,0,0,1,1,0
AT5G55250,0,0,0,0,0,0,0,1,0,0
AT1G65310,0,0,0,0,0,0,0,1,1,1
AT1G51620,0,0,0,0,0,0,0,1,0,0
AT3G27650,0,0,0,0,0,0,0,1,0,0
AT5G23030,0,0,0,0,0,0,0,1,1,0
AT2G28440,0,0,0,0,0,0,0,1,0,0
AT2G41190,0,0,0,0,0,0,0,1,1,1
AT5G38005,0,0,0,0,0,0,0,1,0,1
AT4G32770,0,0,0,0,0,0,0,1,1,1
AT4G37295,0,0,0,0,0,0,0,1,1,1
AT3G52460,0,0,0,0,0,0,0,1,0,0
AT4G33040,0,0,0,0,0,0,0,1,1,0
AT1G33320,0,0,0,0,0,0,0,1,1,0
AT2G25810,0,0,0,0,0,0,0,1,1,1
AT1G64480,0,0,0,0,0,0,0,1,0,0
AT1G44608,0,0,0,0,0,0,0,1,0,0
AT5G54230,0,0,0,0,0,0,0,1,0,1
AT2G22680,0,0,0,0,0,0,0,1,1,1
AT5G02890,0,0,0,0,0,0,0,1,0,0
AT5G13210,0,0,0,0,0,0,0,1,1,0
AT5G01280,0,0,0,0,0,0,0,1,0,0
AT2G43050,0,0,0,0,0,0,0,1,1,1
AT1G08500,0,0,0,0,0,0,0,1,0,1
AT1G62980,0,0,0,0,0,0,0,1,1,0
AT4G04460,0,0,0,0,0,0,0,1,1,1
AT4G14130,0,0,0,0,0,0,0,1,0,1
AT1G27020,0,0,0,0,0,0,0,1,1,1
AT3G26744,0,0,0,0,0,0,0,1,1,1
AT4G02075,0,0,0,0,0,0,0,1,1,0
AT3G26300,0,0,0,0,0,0,0,1,1,0
AT2G21880,0,0,0,0,0,0,0,1,1,0
AT2G47360,0,0,0,0,0,0,0,1,1,0
AT5G65640,0,0,0,0,0,0,0,1,0,0
AT4G11350,0,0,0,0,0,0,0,1,1,0
AT5G40730,0,0,0,0,0,0,0,1,1,0
AT2G32300,0,0,0,0,0,0,0,1,0,1
AT5G46730,0,0,0,0,0,0,0,1,1,1
AT1G64780,0,0,0,0,0,0,0,1,1,1
AT3G05920,0,0,0,0,0,0,0,1,1,1
AT3G23050,0,0,0,0,0,0,0,1,1,1
AT3G59220,0,0,0,0,0,0,0,1,1,1
AT5G23210,0,0,0,0,0,0,0,1,0,1
AT1G14160,0,0,0,0,0,0,0,1,1,1
AT4G12270,0,0,0,0,0,0,0,1,1,0
AT5G23810,0,0,0,0,0,0,0,1,0,0
AT5G57620,0,0,0,0,0,0,0,1,1,1
AT2G39430,0,0,0,0,0,0,0,1,0,1
AT1G62370,0,0,0,0,0,0,0,1,1,0
AT3G05500,0,0,0,0,0,0,0,1,1,1
AT2G28670,0,0,0,0,0,0,0,1,0,1
AT5G10930,0,0,0,0,0,0,0,1,1,0
AT5G13640,0,0,0,0,0,0,0,1,1,0
AT5G10830,0,0,0,0,0,0,0,1,0,0
