atID,wtlp6-wthp6,wthp5-wthp6,wtlp5-wthp6,wtal-wthp6,wtfe-wthp6,stop1lp6-stop1hp6,stop1hp5-stop1hp6,stop1lp5-stop1hp6,stop1al-stop1hp6,stop1fe-stop1hp6
AT5G40570,-0.023299042,0.030909027,0.009742141,-0.056676465,-0.114246015,0.033755125,-0.021072204,0.014427747,-0.415175752,-0.022159692
AT5G40580,-0.030444369,-0.02700317,-0.04148248,-0.002155189,0.068120305,-0.005766369,-0.080798145,-0.006516588,0.255915593,0.093398369
AT5G40590,-0.286790606,-0.11307655,-0.367240802,-0.091555543,0.316023465,-0.65447772,-0.433632032,-0.550661637,-0.598374225,-0.531040081
AT5G40600,0.059840177,-0.083736821,-0.112341096,-0.010294806,0.017941445,-0.100225997,-0.190852463,-0.231398747,-0.215066412,-0.101643074
AT5G40610,0.017285694,0.017806497,-0.031521411,-0.050038891,-0.13767667,0.06051418,0.165956729,0.007958953,-0.138142479,-0.087560952
AT5G40630,-0.03996993,0.009556335,0.063514593,0.030097565,0.043657388,-0.172685053,-0.129615827,-0.269944075,-0.477225337,-0.050079073
AT5G40640,-0.048883257,-0.061343237,-0.004377817,0.156768852,0.085717469,-0.027427591,0.088571012,0.049681058,0.601452485,0.164046295
AT5G40650,-0.089375393,-0.006049445,0.010122517,0.024833285,0.305901465,0.043978134,-0.05578826,-0.085336856,-0.120638515,0.182724244
AT5G40660,-0.078336827,-0.127075827,-0.11378837,-0.179894386,-0.128401544,-0.094321826,-0.181665275,-0.162513327,-0.258763849,-0.179304143
AT5G40670,-0.134189705,0.228808433,-0.045108614,-0.164914549,0.072651173,-0.067285586,-0.046349823,-0.066245092,-0.231731471,0.059753085
AT5G40690,0.060711394,0.051093673,0.033345797,0.105870918,0.386214042,0.245034293,-0.030986463,0.489003874,0.438351768,0.416503332
AT5G40700,-0.067131994,-0.021729596,0.058624404,0.003204674,0.147674205,-0.16110398,-0.1148612,-0.212774457,-0.198430293,-0.015921569
AT5G40710,0.017570066,0.011979433,-0.027462734,0.084342011,0.21050743,-0.071276812,0.007314295,-0.045153678,0.049480913,0.053954988
AT5G40720,-0.090637344,0.012362802,0.046558067,-0.065403156,0.288135199,0.127038835,0.1390997,0.211593067,0.511224731,0.38188315
AT5G40730,-0.00752688,0.239427098,0.152054832,-0.165620148,0.080235626,0.000542155,0.01924358,0.293199518,-0.521431475,0.087503605
AT5G40740,0.178414268,0.12585327,0.083603006,0.051490357,-0.245285573,-0.009797135,0.003729191,-0.004689849,0.071435125,-0.160296808
AT5G40760,0.016384355,-0.003585273,-0.079235596,-0.079287014,-0.198058412,-0.160112234,-0.075787743,-0.07997553,0.084970032,-0.157885127
AT5G40770,-0.091261945,-0.096931632,-0.106074513,-0.182454379,-0.15763682,-0.073862194,-0.048727281,-0.08048426,-0.345136217,-0.158404394
AT5G40780,-0.235966376,-0.135316938,-0.38601774,-0.351831364,-0.022012477,-0.427007128,-0.187961996,-0.219974145,-0.332521054,-0.193557045
AT5G40800,-0.015219349,0.013793878,0.09589593,0.087941941,0.268482762,-0.028631911,-0.063023147,0.0498714,0.893224653,0.823733471
AT5G40810,-0.068886273,-0.017598739,-0.061845434,-0.059930536,0.04743858,-0.06053359,-0.101783988,-0.078266833,-0.240820369,-0.095977965
AT5G40820,0.15271157,-0.006802161,0.2681341,0.110225451,-0.193410802,0.031560705,0.191223116,0.051808295,-0.024247483,-0.149642435
AT5G40830,-0.037382879,-0.008003866,-0.045497919,-0.066203455,-0.199619325,0.036150817,0.057591649,-0.087600367,-0.222710178,-0.09772446
AT5G40840,-0.017448552,-0.136795096,-0.078448508,-0.094204966,-0.310775851,0.057409033,0.098307239,0.090585665,-0.244034321,-0.241336526
AT5G40850,-0.223226942,-0.14226733,-0.205773379,-0.490371971,-0.690196329,-0.264718281,0.071885734,0.093606027,-0.462682327,-0.326376041
AT5G40860,0.333782481,0.556043585,0.515446336,0.072406211,0.355486443,-0.14267554,0.027094627,0.175309065,-0.492952176,-0.002390676
AT5G40870,0.07017705,0.01668033,0.020106434,0.082633756,0.206128165,0.016313618,0.088065572,0.025744581,0.02311236,0.197692363
AT5G40880,-0.013169795,-0.201834453,-0.054685778,-0.068416526,-0.134153648,-0.10337343,-0.052258966,0.019624143,0.067573534,-0.037841586
AT5G40890,-0.019270377,0.031836185,0.075660956,0.019348063,0.455263863,0.061597372,0.041592863,0.083768234,0.086885577,0.554352958
AT5G40910,0.235633366,0.055506656,0.29158282,0.121830438,-0.059304707,0.056484718,0.151866228,0.140041693,0.240795354,-0.158265697
AT5G40930,-0.073805749,-0.024111008,-0.002195837,0.001809333,0.074649221,-0.002580545,0.044512152,-0.040500009,-0.091916969,0.097959921
AT5G40950,-0.165264396,-0.013779746,-0.2158136,-0.217218233,-0.040826003,0.115286653,-0.074590707,-0.156786179,-0.411542369,-0.049073768
AT5G40960,-0.067621782,-0.010975883,-0.129223774,-0.168558718,0.096130629,-0.013607119,-0.210889208,-0.070851545,-0.134863384,0.112244076
AT5G40970,0.015298133,0.060691611,0.004037271,-0.041956232,0.214480905,0.169896445,-0.011501928,-0.082438993,-0.154595155,0.022392906
AT5G40980,-0.142125135,-0.122812609,-0.234991612,-0.31435687,-0.186496611,0.011777593,-0.157699714,0.012165368,-0.110819512,-0.140763933
AT5G40990,0.002457432,0.007034868,-0.00131791,0.013778296,0.166830805,0,0.004324878,0,1,0.099651705
AT5G41000,-0.012565009,0.16448927,0.095853464,0.043822736,0.130829386,-0.163219227,-0.193105452,-0.06470836,-0.262435073,-0.020170518
AT5G41010,-0.157292314,-0.18998594,-0.173282678,-0.264843303,0.048650058,-0.029540907,-0.076608978,-0.032819875,-0.389077988,-0.060009652
AT5G41020,-0.009942491,-0.020997589,0.088451778,-0.043968934,-0.257558025,-0.095992645,0.097142371,-0.033058219,0.047703421,-0.003968035
AT5G41025,0.244462792,0.146820912,0.36859595,0.273266638,-0.146631723,-0.133686354,0.218235584,0.139117879,-0.279326803,-0.136287044
AT5G41040,0.093196753,0.0411124,-0.085442705,-0.080051333,0.009773793,-0.017633644,-0.102744296,0.03670981,0.506084573,0.154499529
AT5G41050,-0.090523144,-0.063195212,-0.174527795,-0.343696839,-0.269684985,0.542194007,-0.056353996,-0.011403594,-0.438466417,-0.257416018
AT5G41060,-0.081553976,-0.079092118,-0.054373561,-0.024719626,-0.065230125,0.02217685,-0.061669516,-0.102314994,-0.021870622,-0.05942116
AT5G41070,0.038417318,-0.014344698,0.03622711,0.464871252,0.064215645,0.220701376,0.176857743,0.081536607,0.117145159,0.080040489
AT5G41080,0.463417062,0.046219151,0.156433637,0.493456073,0.189291324,0.651972753,-0.018567356,0.121224823,0.73275737,0.100000968
AT5G41100,0.052126086,0.003649479,0.075623062,0.231687228,0.108450221,-0.002945459,0.03970872,0.078310291,0.641228293,0.111707743
AT5G41110,0.227528621,0.07635133,0.194629237,0.155181479,0.197347115,0.085217168,0.033886519,0.219747604,0.338070344,0.100881142
AT5G41120,0.084607255,0.074862133,0.145805837,0.146220325,0.288104071,-0.0665418,0.002512566,0.041265887,0.046095023,0.361685854
AT5G41130,0.080174495,0.025469983,0.031762157,0.095834871,0.009787063,0.067459991,0.219949882,0.095218957,0.069166291,-0.004801805
AT5G41140,0.032775435,0.074228201,-0.01276277,0.048588742,-0.34433427,-0.030205556,0.000371107,-0.207738517,-0.152911568,-0.227321991
AT5G41150,0.138573346,-0.041667848,0.161353373,0.137116519,-0.107906547,-0.026276527,0.092391655,-0.03985894,0.132603006,-0.156581003
AT5G41160,-0.047687026,0.021944689,-0.135146692,-0.271489422,-0.090467847,0.126041367,0.106574261,-0.251152348,-0.140221889,-0.135616871
AT5G41170,0.076522209,0.148762738,0.333877359,0.157094314,0.106888508,-0.098777519,0.056598191,0.057711369,0.327316143,-0.026605173
AT5G41180,0.028623577,-0.057639751,0.055279059,0.052027123,-0.264739332,-0.047689014,0.017006821,-0.139566954,-0.070110134,-0.303846283
AT5G41190,0.020108726,-0.109640638,-0.039264406,-0.007972872,-0.24146988,-0.100095471,0.045400856,-0.069800425,-0.087756654,-0.180267766
AT5G41210,-0.026348167,-0.011566353,0.008075449,-0.023225188,0.160358995,0.021907896,-0.144079522,-0.070251665,-0.114995222,0.047715266
AT5G41220,0.026920949,0.128389742,0.097538238,0.065673563,0.008754469,0.119951273,0.070031946,-0.002910037,0.167642848,0.057429585
AT5G41240,0.090237915,-0.058576226,0.173954332,0.105985037,-0.021351596,0.034722974,0.041315135,-0.0392287,0.148444502,0.052993845
AT5G41260,0.086103164,-0.006371714,0.015109257,-0.02812411,-0.277345749,0.062173632,0.023241446,-0.024087026,-0.143373601,-0.154843463
AT5G41270,0.252502398,0.100069453,0.049905756,-0.108156473,-0.075347857,0.054980022,-0.079603712,0.095965492,-0.083704954,-0.021953383
AT5G41280,-0.489969406,-0.454832429,-0.790089365,-0.80338186,-0.761834137,-0.373236135,-0.400735564,-0.669927149,-0.984315311,-0.856727617
AT5G41290,-0.661422261,-0.686387885,-0.931626084,-0.928011768,-0.883074401,-0.219435565,-0.363156078,-0.535540357,-0.77129072,-0.709108465
AT5G41300,-0.558871833,-0.763764244,-0.948600819,-0.935222086,-0.922213644,-0.104342611,-0.483883145,-0.698180691,-0.791463588,-0.797710753
AT5G41315,0.10899952,0.022021503,0.157400737,-0.03075603,-0.165953244,-0.063413495,-0.025516659,-0.117798507,-0.147702557,-0.098363559
AT5G41330,0.09217219,0.023108851,0.096410875,-0.035639417,0.046169097,0.131484297,-0.012442015,0.179846347,0.17164295,0.081228833
AT5G41340,-0.045584645,0.090786978,-0.022871521,0.053221872,0.102511678,0.173340731,0.0471895,0.095054582,0.018493685,0.214235351
AT5G41350,-0.068911304,-0.057399625,-0.038435894,-0.029285691,-0.047906385,0.104075799,0.111148393,0.227370775,0.313355155,0.13893396
AT5G41360,0.032492695,0.019027015,0.140114569,0.09098867,-0.096047718,-0.111334455,0.047710795,-0.039066523,0.299858756,-0.032403885
AT5G41370,0.302343231,0.036911488,0.222914175,0.159767306,-0.094193703,0.01445401,0.087256346,0.243177028,0.24328283,-0.067204259
AT5G41380,-0.031044528,0.319203182,0.26339814,0.197625046,0.186305496,-0.162835571,0.210668861,0.106533995,0.195107551,0.444428392
AT5G41400,-0.006991824,0.071673447,0.140921037,0.127487055,0.474552483,-0.015543048,0.05871849,0.314142058,0.361438875,0.532610404
AT5G41410,-0.012704608,0.029898133,0.015684591,0.19723006,0.142533201,-0.193670126,-0.095934389,-0.107775654,0.313419845,-0.006938274
AT5G41460,0.111891621,-0.042204749,-0.123002019,-0.025596596,-0.172939684,0.443274456,-0.096451491,-0.165648859,0.234094689,-0.132181867
AT5G41470,-0.129979873,-0.055305542,-0.053100854,-0.211803453,0.017622051,-0.179106484,-0.30680546,-0.549614002,-0.162288654,-0.378991223
AT5G41480,0.010540782,-0.018781247,-0.021051628,-0.045232976,-0.096295542,0.132436249,0.115161664,0.174366702,0.200414829,0.057640335
AT5G41520,-0.096976198,-0.09838483,-0.102374263,-0.175223993,-0.051659,-0.062990748,-0.083745844,-0.133169497,-0.328016509,-0.119822306
AT5G41550,0.1988363,0.046537598,0.383259253,0.508526666,0.005347311,0.088406011,0.069897968,0.257091399,0.593273242,-0.014452235
AT5G41560,0.103991463,-0.010813416,-0.004938767,-0.125337735,0.11316865,0.091664037,0.025451177,0.063888842,-0.068734807,0.024048515
AT5G41570,-0.033447434,-0.023791111,-0.053691182,0.106056835,0.232047485,0.023411618,0.044690527,0.194327985,0.900752993,0.480114261
AT5G41580,0.031847048,-0.008252745,0.033086339,0.008997225,-0.148706747,-0.052787606,0.083598153,0.030961017,0.232681822,-0.094610951
AT5G41590,-0.088284778,0.065837371,-0.027281098,-0.143150878,0.452610955,0.216068607,-0.081801039,-0.160447298,-0.304976704,0.382165109
AT5G41600,-0.055848966,0.042460967,0.028407614,0.060002218,0.344112244,-0.002221532,-0.030992967,-0.081550484,0.052275329,0.16975538
AT5G41610,0.057839191,0.061178499,0.10360709,0.509480907,-0.020751201,-0.07305063,-0.013516271,0.072661512,0.665102241,-0.138027193
AT5G41612,-0.164633671,-0.118824238,-0.194050824,0.113206345,-0.212194755,0.052317103,0.01582873,0.260570897,0.038509002,-0.000290793
AT5G41620,-0.065626789,-0.0557139,-0.088235955,0.067521181,-0.299054932,-0.03642034,0.003097237,-0.13918117,0.123497523,-0.259344135
AT5G41650,-0.075502439,-0.139412299,-0.154925026,-0.218803272,0.061439615,-0.282721569,-0.237036123,-0.273469968,-0.449266244,-0.423565907
AT5G41663,-0.053469489,0.004320063,0.05954806,0.29560691,0.310976426,-0.138967026,-0.162567756,-0.061024268,-0.00239091,0.099345458
AT5G41670,-0.403704128,-0.379004748,-0.385339648,-0.550889695,-0.761834111,-0.347242705,0.030346197,-0.095120923,-0.584246015,-0.46711476
AT5G41680,0.160688846,0.375181546,0.251431874,-0.186350112,0.403834646,0.136390276,0.179929214,-0.038058197,-0.469147406,-0.067547032
AT5G41685,-0.156324306,-0.116399572,-0.147667951,-0.195218957,0.150736822,0.07453966,-0.099611349,-0.142453006,-0.268041853,0.047605997
AT5G41690,0.157857402,0.093787019,0.193707224,-0.03508161,0.060556217,0.019702754,-0.063860622,-0.100992219,0.207233899,0.005583464
AT5G41700,-0.021149833,-0.060786249,-0.048834494,-0.114764586,0.411424939,0.068533262,-0.082517378,0.055789481,-0.072616044,0.192896225
AT5G41730,0.150125933,0.514389817,0.442323381,0.396663668,0.479722395,0.123045525,0.339569484,0.229729522,-0.254913328,0.33227233
AT5G41740,0.169154369,0.158251666,0.101090562,-0.054839388,0.021605432,-0.367083382,-0.429309664,-0.259696347,-0.237933321,-0.511938498
AT5G41750,-0.019693046,-0.011019327,-0.0312353,0.192049882,0.141085388,-0.043524946,-0.014905096,0.000549854,0.903474142,0.11461755
AT5G41760,-0.051953508,0.007661723,-0.020459874,-0.073922086,-0.048429307,-0.040326256,-0.036330023,-0.006162266,-0.021494854,-0.076127132
AT5G41763,0.107616334,0.254269705,0.366506399,0.220269834,0.107984539,-0.024946862,0.079128343,0.297883782,0.055082939,-0.021400125
AT5G41770,0.044229897,0.019004043,0.067007325,0.027511512,-0.125237735,-0.05105937,0.063545969,-0.031527291,0.023458588,-0.088625737
AT5G41790,0.078213708,0.026008572,0.115892597,0.01700762,-0.377232333,-0.217368741,0.012534856,-0.145101514,-0.105410714,-0.212451495
AT5G41800,0.049246377,0.136383515,0.072692015,0.049572351,0.226669334,-0.102074471,-0.103484036,-0.06108327,-0.109957685,-0.132331356
AT5G41810,-0.040179696,-0.108225022,-0.165369262,-0.087936549,0.287651486,-0.077562416,-0.163991352,-0.069987595,-0.141748587,0.175062537
AT5G41850,-0.049785352,-0.009041553,-0.192390992,0.175824409,-0.060341099,-0.02787399,-0.06857895,-0.224669614,0.077445287,-0.239979283
AT5G41860,-0.037819094,-0.185507485,-0.077635219,0.005542228,0.173598701,0.176265961,-0.208734284,0.005358767,0.014932509,0.015805606
AT5G41870,0.109281953,0.145627859,0.041447444,0.177597794,0.00225232,0.113026603,0.095864521,0.081496052,0.432662516,-4.24E-06
AT5G41880,-0.073552573,-0.047581845,-0.1064509,-0.060908481,-0.111680635,-0.044372235,0.019899998,-0.201191524,-0.126785736,-0.163429369
AT5G41910,-0.003999025,0.036672691,-0.062893659,-0.016665968,0.171942005,0.035380302,-0.0775646,-0.131613238,-0.168380216,-0.066836827
AT5G41920,0.188086328,0.164227888,0.121644406,0.087105073,0.30248518,0.315053752,0.016662943,0.269278845,-0.20469353,0.157046611
AT5G41940,0.061407841,0.009565988,-0.057967349,-0.107225219,-0.104466928,0.070960697,-0.043726239,0.102117581,0.072906681,-0.001565132
AT5G41950,0.024638753,0.000217626,-0.007963528,0.086511301,-0.017245342,-0.104932931,-0.022367922,-0.071821153,0.145741655,-0.003327077
AT5G41960,-0.050549626,-0.12678166,0.027552288,-0.097935799,-0.077972642,0.154319382,0.037285987,0.072190488,0.142660618,0.056898158
AT5G41970,-0.101776986,-0.078653325,-0.135212067,-0.095858899,-0.062823481,-0.018507751,-0.012628534,-0.130121107,-0.089918764,-0.083749633
AT5G41980,-0.218357376,-0.326187862,-0.095625382,-0.155014684,-0.116785095,0.255579844,0.098775563,-0.089563665,-0.045278113,-0.062036249
AT5G41990,0.007749861,0.003057381,-0.054420425,0.06641602,-0.031877806,-0.098448959,-0.074840128,-0.060418647,0.369477172,-0.064285855
AT5G42000,-0.122983321,-0.116789384,-0.103414276,-0.107993338,0.054597513,0.038345344,-0.01102111,-0.037780644,0.164506613,0.01580667
AT5G42010,-0.003706652,-0.267240839,-0.427877708,-0.288836366,-0.14680715,-0.219544023,-0.270549419,-0.389169145,-0.537285579,-0.430441842
AT5G42020,0.035171759,-0.047412579,0.003285513,-0.046573651,-0.064000178,-0.035794124,-0.081550923,-0.090802301,-0.02583943,-0.047425441
AT5G42030,0.002823874,0.095070317,0.023835533,-0.060352822,-0.045383823,0.214773625,0.104237418,0.102380354,-0.044018938,0.048183488
AT5G42040,-0.012682322,0.071361199,-0.099511887,0.283777317,-0.028594024,0.292040764,0.039108518,-0.031668916,0.72349252,0.210288992
AT5G42050,-0.005319743,-0.00266512,0.003731478,0.206277354,0.148466371,-0.037194491,-0.009929284,0.037174583,0.760702505,0.218326683
AT5G42060,-0.174098426,-0.090699856,-0.137202647,-0.439185188,-0.19303081,0.01296603,-0.144272802,-0.087794251,-0.548018453,-0.187647456
AT5G42070,0.180273222,0.115809754,0.118728229,0.073579041,0.055369006,-0.085073612,0.503561581,-0.143216303,-0.228891478,0.114000407
AT5G42080,0.033092519,0.002187861,0.039822941,0.118721948,-0.046118188,-0.024452324,0.049436622,0.031128778,0.35166204,-0.02442525
AT5G42090,-0.023877645,-0.011650426,-0.030261155,0.144104332,0.155179626,0.024687336,-0.03479231,0.03021141,0.47979248,0.160497452
AT5G42092,0.38856257,0.39360009,0.223484068,0.540967586,0.55037732,0.055555645,-0.117968504,-0.052297355,0.096592393,0.275014538
AT5G42100,0.074510572,-0.048778435,-0.133922563,-0.003397002,-0.245948557,0.105994106,0.139002943,0.02069303,0.053914638,-0.018685701
AT5G42110,-0.078797867,-0.089054372,-0.119442092,-0.320082286,-0.058448237,0.097639927,-0.020868583,-0.153258896,-0.505062437,-0.022376898
AT5G42130,-0.058240097,0.058349481,0.002813223,0.143229231,0.128594004,0.069541582,0.020320974,-0.119339304,0.212791697,0.123287326
AT5G42140,0.140966928,0.039650665,0.162865158,0.062703367,0.008721718,0.015959038,0.078424907,-0.003443891,0.117419506,-0.113451113
AT5G42146,-0.162053054,-0.068741685,-0.082735323,-0.160891858,0.016598167,-0.059571671,-0.029514401,-0.145904479,-0.117349031,0.083882004
AT5G42150,-0.040741863,-0.044487723,-0.057621065,0.030434887,-0.066083947,-0.07363212,-0.046370509,-0.07940403,-0.169117176,-0.160053018
AT5G42180,0.069416824,0.191953821,0.086037802,0.024594951,0.249944314,0.027367122,0.121450804,0.330015564,-0.098403518,0.348231502
AT5G42190,-0.041960813,-0.057364466,-0.078955453,-0.169715118,0.041617196,0.071318201,-0.104717813,-0.006432224,-0.158071578,0.007238226
AT5G42200,-0.136230175,-0.002798969,0.038063737,-0.135895037,-0.155305686,-0.153224712,0.12456675,0.14377421,0.481939509,0.169725082
AT5G42210,-0.110234598,0.065549687,0.188159133,0.000256911,-0.102939651,-0.102919995,0.250303474,0.475838769,0.306338374,0.228251472
AT5G42220,0.154500799,0.05168949,0.118436014,0.101887079,-0.082420319,-0.028598568,0.100089315,0.062016563,0.236551767,-0.025786572
AT5G42235,-0.091954256,-0.043501334,0.124800347,-0.050107138,0.191000692,-0.07401249,0.035664099,0.802751002,-0.150209534,0.446140854
AT5G42240,0.050886642,0.046847774,0.04483972,0.037774744,0.127655066,0.104098844,0.125653824,0.018054186,-0.004618997,0.059567708
AT5G42250,-0.004771289,0.24399482,0.197667727,0.04521078,0.490462993,0.098662714,0.020118736,0.144425763,-0.270690005,0.471143861
AT5G42270,0.121152153,0.069712339,0.054918647,0.095367224,0.162863492,0.122460891,0.013670326,0.078074332,0.261623419,0.224459992
AT5G42280,-0.056317208,-0.225351072,-0.259381686,-0.228763146,-0.443504824,-0.006073208,-0.051307694,-0.211242047,-0.215450685,-0.351026133
AT5G42300,-0.103957978,-0.082731156,-0.150312487,-0.234671348,0.098902905,0.022279998,-0.165853681,-0.060260693,-0.257260332,0.081487229
AT5G42310,0.06613293,-0.086111755,-0.243682755,-0.165326819,-0.314113797,0.120350951,0.063729048,0.002147759,-0.061494807,0.0599312
AT5G42320,0.027894922,0.095507008,0.049705027,0.170828185,0.051088311,0.039732005,0.07540912,0.086978834,0.045935556,0.044724213
AT5G42330,-0.286842902,-0.188970945,-0.089516669,-0.196669385,-0.051199293,0.023236594,-0.008824044,-0.038069022,-0.11490569,0.046669445
AT5G42350,0.037933021,0.034886255,0.165719201,0.072159597,-0.001644101,-0.158594569,-0.030743667,-0.036168211,0.014351567,-0.188632463
