atID,-Pi_ph6,+Pi_ph5,-Pi_ph5,+Al,++Fe
AT1G20860|wt,0.46092037983929873,0,0,0,0
AT1G33610|wt,0,0,-0.0650109569028488,-0.0635500365230095,-0.052593133674214754
AT1G24320|wt,0,0,-0.0650109569028488,-0.08984660336011688,-0.04747991234477721
AT1G73600|wt,0,0,-0.06574141709276844,-0.11833455076698321,-0.17677136596055515
AT5G24530|wt,0,0,-0.0664718772826881,-0.0679327976625274,0
AT5G40780|wt,0,0,-0.0664718772826881,-0.059167275383491605,0
AT2G35270|wt,0,0,-0.06720233747260775,-0.03725346968590212,-0.05478451424397371
AT5G07390|wt,0,0,-0.06720233747260775,-0.05113221329437546,0
AT2G21045|wt,0,0,-0.06720233747260775,-0.11029948867786706,-0.03944485025566107
AT3G23175|wt,0,0,-0.06720233747260775,-0.0737764791818846,0
AT4G14390|wt,0,0,-0.0679327976625274,-0.056245434623813005,-0.08400292184075968
AT1G49320|wt,0,0,-0.0679327976625274,-0.08546384222059898,0
AT5G25810|wt,0,0,-0.0679327976625274,-0.10445580715850986,-0.06574141709276844
AT1G07610|wt,0,0,-0.0679327976625274,-0.1585098612125639,-0.0679327976625274
AT3G47040|wt,0,0,-0.06866325785244703,-0.0723155588020453,-0.05405405405405406
AT4G13510|wt,0,0,-0.07012417823228634,0,0
AT3G49760|wt,0,0,-0.07012417823228634,0,0
AT1G10550|wt,0,0,-0.07012417823228634,0,-0.05697589481373266
AT5G45470|wt,0,0,-0.07012417823228634,-0.07012417823228634,-0.12198685171658144
AT5G26280|wt,0,0,-0.07012417823228634,-0.12783053323593865,0
AT5G03570|wt,0,0,-0.07085463842220599,-0.18115412710007306,-0.12052593133674215
AT5G45480|wt,0,0,-0.07085463842220599,-0.0635500365230095,-0.10956902848794742
AT5G45220|wt,0,0,-0.07085463842220599,0,0
AT1G51890|wt,0,0,-0.07158509861212564,0,0
AT5G12340|wt,0,0,-0.07158509861212564,0,0.09276844411979547
AT5G60760|wt,0,0,-0.0723155588020453,-0.09569028487947408,-0.08911614317019723
AT1G55120|wt,0,0,-0.0723155588020453,-0.04967129291453616,-0.10080350620891161
AT2G39530|wt,0,0,-0.07304601899196494,0,0
AT1G15640|wt,0,0,-0.0737764791818846,-0.08181154127100074,-0.05843681519357195
AT3G05155|wt,0,0,-0.07523739956172389,-0.06939371804236669,0
AT4G19720|wt,0,0,-0.07523739956172389,0,0
AT3G43890|wt,0,0,-0.07596785975164354,-0.05551497443389335,-0.07304601899196494
AT4G04710|wt,0,0,-0.07596785975164354,-0.06720233747260775,-0.053323593864134405
AT1G44050|wt,0,0,-0.07596785975164354,-0.09422936449963477,-0.2089116143170197
AT1G45015|wt,0,0,-0.07596785975164354,-0.19065010956902848,0
AT3G18560|wt,0,0,-0.07742878013148284,-0.09715120525931338,-0.0664718772826881
AT4G34950|wt,0,0,-0.07742878013148284,-0.09057706355003653,-0.12125639152666179
AT5G01790|wt,0,0,-0.0796201607012418,0,-0.05843681519357195
AT3G20600|wt,0,0,-0.0796201607012418,-0.08327246165084003,0
AT2G24600|wt,0,0,-0.08035062089116145,0,-0.12125639152666179
AT1G61840|wt,0,0,-0.08108108108108109,0,-0.10956902848794742
AT3G44990|wt,0,0,-0.08108108108108109,-0.09715120525931338,-0.12052593133674215
AT1G29020|wt,0,0,-0.08181154127100074,0,-0.09203798392987582
AT4G23550|wt,0,0,-0.08327246165084003,0,0.0723155588020453
AT1G50590|wt,0,0,-0.08327246165084003,0,-0.07669831994156319
AT2G28160|wt,0,0,-0.08327246165084003,-0.15120525931336742,-0.10737764791818846
AT3G23190|wt,0,0,-0.08400292184075968,-0.09495982468955443,-0.07304601899196494
AT2G34180|wt,0,0,-0.08473338203067933,-0.10737764791818846,-0.16289262235208182
AT3G50190|wt,0,0,-0.08473338203067933,0,0
AT3G24300|wt,0,0,-0.08546384222059898,-0.09788166544923303,-0.10445580715850986
AT3G20590|wt,0,0,-0.08546384222059898,-0.1037253469685902,0
AT2G41100|wt,0,0,-0.08546384222059898,0,0
AT5G01600|wt,0,0,-0.08546384222059898,-0.08765522279035792,0
AT3G01190|wt,0,0,-0.08838568298027757,-0.10956902848794742,-0.1241782322863404
AT2G44340|wt,0,0,-0.08838568298027757,-0.08400292184075968,-0.10445580715850986
AT4G09770|wt,0,0,-0.08911614317019723,-0.08765522279035792,0
AT5G09720|wt,0,0,-0.08911614317019723,0,0
AT3G50200|wt,0,0,-0.08984660336011688,-0.07815924032140249,0
AT1G55450|wt,0,0,-0.08984660336011688,0,0
AT3G02620|wt,0,0,-0.08984660336011688,-0.18845872899926955,-0.1577794010226443
AT3G44710|wt,0,0,-0.09057706355003653,-0.09788166544923303,0
AT3G20340|wt,0,0,-0.09057706355003653,-0.1285609934258583,-0.1329437545653762
AT5G10100|wt,0,0,-0.09130752373995618,0,-0.0737764791818846
AT2G28710|wt,0,0,-0.09130752373995618,0,0
AT2G46495|wt,0,0,-0.09130752373995618,0,0
AT1G35910|wt,0,0,-0.09130752373995618,0,0
AT2G22190|wt,0,0,-0.09203798392987582,0,0
AT2G38870|wt,0,0,-0.09276844411979547,0,0.1197954711468225
AT5G20470|wt,0,0,-0.09276844411979547,-0.11541271000730462,-0.1570489408327246
AT5G22570|wt,0,0,-0.09276844411979547,0,-0.06574141709276844
AT5G25250|wt,0,0,-0.09349890430971512,0,0.0796201607012418
AT1G60110|wt,0,0,-0.09349890430971512,-0.15997078159240322,-0.17823228634039445
AT1G80340|wt,0,0,-0.09422936449963477,0,-0.1789627465303141
AT1G33612|wt,0,0,-0.09569028487947408,-0.08035062089116145,-0.07304601899196494
AT4G30140|wt,0,0,-0.09642074506939373,-0.10226442658875091,0
AT1G07550|wt,0,0,-0.09715120525931338,0,-0.10226442658875091
AT1G09560|wt,0,0,-0.09715120525931338,-0.08035062089116145,0
AT3G51340|wt,0,0,-0.09861212563915267,-0.07742878013148284,-0.09569028487947408
AT3G12220|wt,0,0,-0.09861212563915267,-0.09861212563915267,0
AT3G07600|wt,0,0,-0.09861212563915267,-0.10810810810810811,0
AT3G06890|wt,0,0,-0.10080350620891161,-0.10591672753834916,-0.11468224981738497
AT2G26820|wt,0,0,-0.10153396639883126,-0.08984660336011688,-0.12198685171658144
AT2G43820|wt,0,0,-0.10299488677867057,-0.10664718772826881,-0.14974433893352812
AT1G19250|wt,0,0,-0.10299488677867057,-0.1789627465303141,-0.08546384222059898
AT1G21120|wt,0,0,-0.10299488677867057,0,0.19357195032870708
AT4G04700|wt,0,0,-0.10518626734842951,-0.09934258582907232,-0.09934258582907232
AT3G47050|wt,0,0,-0.10591672753834916,0,-0.10737764791818846
AT3G08040|wt,0,0,-0.10591672753834916,-0.11541271000730462,-0.059167275383491605
AT1G44020|wt,0,0,-0.10591672753834916,-0.12929145361577796,-0.1329437545653762
AT5G05900|wt,0,0,-0.10591672753834916,-0.15047479912344777,-0.0796201607012418
AT1G50090|wt,0,0,-0.10664718772826881,-0.12198685171658144,-0.10810810810810811
AT1G30730|wt,0,0,-0.10664718772826881,0,0.07888970051132214
AT5G62360|wt,0,0,-0.10664718772826881,-0.1037253469685902,-0.10956902848794742
AT4G23496|wt,0,0,-0.10737764791818846,-0.08765522279035792,-0.08181154127100074
AT5G45490|wt,0,0,-0.10737764791818846,-0.10883856829802777,-0.1446311176040906
AT5G54710|wt,0,0,-0.10883856829802777,0,-0.127100073046019
AT1G11540|wt,0,0,-0.10956902848794742,-0.11029948867786706,-0.13951789627465302
AT1G15630|wt,0,0,-0.11029948867786706,-0.1300219138056976,-0.07450693937180423
AT2G03260|wt,0,0,-0.11029948867786706,-0.10883856829802777,-0.15339663988312638
AT1G58150|wt,0,0,-0.11249086924762601,-0.11541271000730462,0
AT3G51350|wt,0,0,-0.11322132943754566,-0.09276844411979547,-0.10664718772826881
AT4G22690|wt,0,0,-0.11614317019722425,0,0
AT4G01630|wt,0,0,-0.1168736303871439,-0.08984660336011688,-0.14170927684441198
AT1G29670|wt,0,0,-0.11760409057706356,0,0
AT4G21680|wt,0,0,-0.1197954711468225,-0.10664718772826881,-0.19576333089846606
AT1G64910|wt,0,0,-0.12125639152666179,-0.08400292184075968,-0.10664718772826881
AT3G59930|wt,0,0,-0.12125639152666179,-0.43243243243243246,-0.14170927684441198
AT1G03400|wt,0,0,-0.12125639152666179,0,0
AT4G30120|wt,0,0,-0.12125639152666179,-0.14901387874360847,-0.197954711468225
AT4G12550|wt,0,0,-0.12198685171658144,-0.2512783053323594,-0.10518626734842951
AT3G07720|wt,0,0,-0.12490869247626005,-0.1468224981738495,-0.16435354273192113
AT3G58810|wt,0,0,-0.1256391526661797,-0.11249086924762601,-0.13951789627465302
AT5G45070|wt,0,0,-0.1256391526661797,-0.1300219138056976,-0.13513513513513514
AT5G52710|wt,0,0,-0.12636961285609935,-0.10591672753834916,-0.20306793279766253
AT2G02310|wt,0,0,-0.12783053323593865,-0.1585098612125639,0
AT1G16150|wt,0,0,-0.1285609934258583,0,0
AT3G61400|wt,0,0,-0.12929145361577796,-0.11614317019722425,0
AT4G27845|wt,0,0,-0.1329437545653762,-0.11833455076698321,-0.12344777209642074
AT2G42060|wt,0,0,-0.13659605551497445,0,0.07596785975164354
AT5G44585|wt,0,0,-0.13732651570489407,-0.13951789627465302,0
AT1G29740|wt,0,0,-0.13732651570489407,-0.21767713659605553,-0.11833455076698321
AT2G41240|wt,0,0,-0.14243973703433163,-0.12490869247626005,-0.8268809349890431
AT3G12820|wt,0,0,-0.1446311176040906,-0.1877282688093499,-0.2111029948867787
AT5G04730|wt,0,0,-0.14536157779401024,-0.16946676406135866,-0.35208181154127105
AT3G27490|wt,0,0,-0.1475529583637692,0,0
AT2G43220|wt,0,0,-0.14828341855368882,0,-0.14170927684441198
AT5G02780|wt,0,0,-0.14901387874360847,0,0
AT5G62420|wt,0,0,-0.14974433893352812,-0.2322863403944485,-0.10518626734842951
AT5G45080|wt,0,0,-0.15047479912344777,-0.1468224981738495,-0.13367421475529584
AT1G32510|wt,0,0,-0.15120525931336742,0,-0.18261504747991236
AT1G29660|wt,0,0,-0.154127100073046,0,0
AT5G39493|wt,0,0,-0.1555880204528853,-0.12344777209642074,-0.212563915266618
AT1G54950|wt,0,0,-0.1592403214024836,0,-0.1570489408327246
AT3G27950|wt,0,0,-0.16143170197224252,-0.14097881665449233,-0.1577794010226443
AT4G26050|wt,0,0,-0.16143170197224252,-0.24543462381300218,-0.24470416362308256
AT1G49860|wt,0,0,-0.16216216216216217,-0.11468224981738497,-0.24908692476260047
AT4G19770|wt,0,0,-0.16289262235208182,-0.183345507669832,-0.1300219138056976
AT5G38820|wt,0,0,-0.16508400292184075,-0.3075237399561724,-0.28268809349890434
AT1G66930|wt,0,0,-0.17311906501095692,-0.20672023374726078,-0.1672753834915997
AT5G36870|wt,0,0,-0.17311906501095692,-0.183345507669832,-0.2505478451424398
AT3G50180|wt,0,0,-0.17457998539079622,-0.14901387874360847,-0.17604090577063553
AT3G11402|wt,0,0,-0.17531044558071585,-0.11614317019722425,-0.1300219138056976
AT4G15310|wt,0,0,-0.17677136596055515,-0.22644265887509132,-0.27903579254930605
AT4G19690|wt,0,0,-0.1804236669101534,-0.3214024835646458,-0.7428780131482834
AT2G30670|wt,0,0,-0.1818845872899927,-0.24543462381300218,-0.09349890430971512
AT1G53635|wt,0,0,-0.18407596785975164,-0.13221329437545654,0
AT2G30660|wt,0,0,-0.1862673484295106,-0.15485756026296568,-0.09861212563915267
AT4G33820|wt,0,0,-0.19065010956902848,0,-0.24032140248356465
AT3G58060|wt,0,0,-0.19138056975894815,-0.19503287070854639,-0.28414901387874364
AT1G21140|wt,0,0,-0.19138056975894815,-0.17604090577063553,-0.12783053323593865
AT3G46900|wt,0,0,-0.19138056975894815,-0.2783053323593864,-0.40467494521548575
AT3G56400|wt,0,0,-0.19211102994886778,0,-0.1329437545653762
AT2G45550|wt,0,0,-0.19430241051862676,-0.2220598977355734,-0.4594594594594595
AT1G76800|wt,0,0,-0.19503287070854639,-0.27757487216946675,-0.14170927684441198
AT5G41280|wt,0,0,-0.19503287070854639,-0.20525931336742148,-0.17677136596055515
AT2G40750|wt,0,0,-0.197954711468225,-0.1818845872899927,-0.18918918918918917
AT2G13810|wt,0,0,-0.20672023374726078,0,-0.1862673484295106
AT5G01900|wt,0,0,-0.20672023374726078,-0.29145361577794016,-0.22352081811541272
AT4G09780|wt,0,0,-0.212563915266618,-0.2987582176771366,-0.14170927684441198
AT5G39160|wt,0,0,-0.22279035792549307,-0.21621621621621623,0
AT4G17860|wt,0,0,-0.22936449963476993,-0.2768444119795471,-0.183345507669832
AT5G61290|wt,0,0,-0.23155588020452886,-0.16654492330168005,0
AT1G73120|wt,0,0,-0.23155588020452886,-0.3637691745799854,-0.4784514243973704
AT2G19210|wt,0,0,-0.2322863403944485,-0.28853177501826155,-0.3360116873630387
AT5G39150|wt,0,0,-0.23739956172388604,-0.31263696128560997,-0.37034331628926226
AT1G52120|wt,0,0,-0.24251278305332358,-0.49817384952520094,-0.47114682249817386
AT1G34047|wt,0,0,-0.2505478451424398,-0.3878743608473338,-0.39517896274653036
AT2G28850|wt,0,0,-0.2527392257121987,-0.4594594594594595,-0.4857560262965669
AT3G50160|wt,0,0,-0.2549306062819577,-0.3528122717311907,-0.35719503287070853
AT3G29110|wt,0,0,-0.26369612856099345,-0.18845872899926955,-0.19722425127830534
AT1G26250|wt,0,0,-0.2658875091307524,-0.22425127830533237,0
AT1G26255|wt,0,0,-0.2680788897005113,-0.20672023374726078,0
AT1G01580|wt,0,0,-0.268809349890431,-0.34989043097151207,-0.5303140978816655
AT4G32950|wt,0,0,-0.268809349890431,0,-0.2710007304601899
AT1G52130|wt,0,0,-0.28195763330898466,-0.3119065010956903,-0.6362308254200147
AT4G31940|wt,0,0,-0.2929145361577794,-0.3557341124908693,-0.7845142439737035
AT3G28510|wt,0,0,-0.30679327976625276,0,-0.28707085463842225
AT1G05873|wt,0,0,-0.3119065010956903,-0.2337472607742878,-0.3002191380569759
AT1G09790|wt,0,0,-0.3184806428049672,-0.550036523009496,-0.3820306793279767
AT2G34000|wt,0,0,-0.33162892622352086,-0.22425127830533237,0
AT5G17220|wt,0,0,-0.3447772096420745,0,-0.27903579254930605
AT3G53280|wt,0,0,-0.34915997078159244,0,-0.2498173849525201
AT1G56160|wt,0,0,-0.38714390065741416,-0.43681519357195037,-0.5734112490869248
AT1G61800|wt,0,0,-0.4258582907231556,0,-0.4280496712929146
AT3G12900|wt,0,0,-0.5997078159240322,-0.8977355734112491,-0.6683710737764792
AT5G42800|wt,0,0,-0.6113951789627465,0,-0.6113951789627465
AT5G26000|wt,0,0,-0.6742147552958364,0,-0.6742147552958364
AT5G38430|wt,0,0,-0.6983199415631849,0,-0.4674945215485756
AT3G45140|wt,0,0,-0.733382030679328,0,-0.464572680788897
AT5G20630|wt,0,0,-0.75018261504748,0,-0.75018261504748
AT1G26390|wt,0,0,0,0.7158509861212564,0.9510591672753835
AT4G10250|wt,0,0,0,0.7027027027027026,0
AT4G27670|wt,0,0,0,0.6712929145361578,0
AT3G16525|wt,0,0,0,0.6705624543462382,0.5661066471877283
AT4G31970|wt,0,0,0,0.6128560993425859,0.8568298027757488
AT2G30770|wt,0,0,0,0.5836376917457999,0.7158509861212564
AT2G30750|wt,0,0,0,0.5756026296566837,0.6574141709276845
AT5G46810|wt,0,0,0,0.5756026296566837,0
AT2G34990|wt,0,0,0,0.5704894083272462,0.4996347699050402
AT1G13490|wt,0,0,0,0.5617238860482104,0.44996347699050404
AT5G66780|wt,0,0,0,0.5609934258582907,0.3886048210372535
AT1G04517|wt,0,0,0,0.5588020452885318,0.5383491599707816
AT1G51330|wt,0,0,0,0.5544192841490139,0
AT5G38910|wt,0,0,0,0.5536888239590942,0.5098612125639154
AT5G61160|wt,0,0,0,0.5449233016800584,0
AT4G05540|wt,0,0,0,0.5157048940832725,0
AT1G67980|wt,0,0,0,0.5142439737034332,0.6866325785244705
AT4G25200|wt,0,0,0,0.5113221329437546,0
AT1G79680|wt,0,0,0,0.49306062819576335,0.7070854638422206
AT2G37770|wt,0,0,0,0.49013878743608474,0.3528122717311907
AT5G44990|wt,0,0,0,0.4894083272461651,0.5471146822498174
AT1G26380|wt,0,0,0,0.4821037253469686,0.6530314097881665
AT1G26410|wt,0,0,0,0.47041636230825423,0.662527392257122
AT1G21850|wt,0,0,0,0.4660336011687363,0.40759678597516436
AT1G70830|wt,0,0,0,0.4631117604090577,0
AT5G06760|wt,0,0,0,0.4601899196493791,0.43535427319211106
AT5G07310|wt,0,0,0,0.4572680788897005,0.36596055514974435
AT5G17860|wt,0,0,0,0.45361577794010227,0.3579254930606282
AT5G07572|wt,0,0,0,0.44996347699050404,0
AT3G25240|wt,0,0,0,0.4404674945215486,0
AT1G54870|wt,0,0,0,0.43389335281227176,0
AT3G60120|wt,0,0,0,0.43243243243243246,0.4441197954711468
AT1G64710|wt,0,0,0,0.4302410518626735,0
AT5G44567|wt,0,0,0,0.42731921110299487,0.5310445580715851
AT3G51895|wt,0,0,0,0.4222059897735574,0.2951059167275384
AT2G04050|wt,0,0,0,0.41855368882395916,0
AT5G55150|wt,0,0,0,0.40832724616508403,0
AT4G18990|wt,0,0,0,0.4017531044558072,0.49598246895544196
AT1G63780|wt,0,0,0,0.3995617238860482,0
AT2G01020|wt,0,0,0,0.39006574141709277,0
AT2G26695|wt,0,0,0,0.38933528122717315,0.36596055514974435
AT1G71000|wt,0,0,0,0.3878743608473338,0
AT1G53540|wt,0,0,0,0.38641344046749454,0
AT2G01379|wt,0,0,0,0.3798392987582177,0.545653761869978
AT5G40530|wt,0,0,0,0.3798392987582177,0
AT2G36800|wt,0,0,0,0.3769174579985391,0
AT2G18480|wt,0,0,0,0.37618699780861947,0
AT3G46230|wt,0,0,0,0.3739956172388605,0
AT4G19970|wt,0,0,0,0.37326515704894087,0.5719503287070855
AT1G05680|wt,0,0,0,0.3681519357195033,0
AT2G38340|wt,0,0,0,0.36596055514974435,0.2921840759678598
AT2G38240|wt,0,0,0,0.3615777940102265,0.40978816654492334
AT4G01560|wt,0,0,0,0.3608473338203068,0
AT3G46080|wt,0,0,0,0.36011687363038714,0.30679327976625276
AT2G43000|wt,0,0,0,0.3579254930606282,0.44996347699050404
AT2G21070|wt,0,0,0,0.35500365230094966,0
AT2G02930|wt,0,0,0,0.3513513513513513,0.5069393718042368
AT3G41768|wt,0,0,0,0.34989043097151207,0
AT4G37770|wt,0,0,0,0.34404674945215485,0
AT1G71520|wt,0,0,0,0.339663988312637,0
AT2G28270|wt,0,0,0,0.3345507669831994,0.21183345507669832
AT1G32350|wt,0,0,0,0.3338203067932798,0.3586559532505479
AT3G09400|wt,0,0,0,0.3294375456537619,0.2571219868517166
AT2G35980|wt,0,0,0,0.32870708546384225,0.49086924762600437
AT5G05340|wt,0,0,0,0.32870708546384225,0.32286340394448504
AT3G47480|wt,0,0,0,0.3214024835646458,0.28341855368882396
AT3G48850|wt,0,0,0,0.3111760409057706,0.4112490869247626
AT3G07255|wt,0,0,0,0.3075237399561724,0
AT5G24316|wt,0,0,0,0.30606281957633313,0.22425127830533237
AT2G39400|wt,0,0,0,0.30533235938641345,0.47406866325785246
AT2G47770|wt,0,0,0,0.30241051862673485,0.2783053323593864
AT5G48400|wt,0,0,0,0.295836376917458,0.34623813002191384
AT1G51340|wt,0,0,0,0.2951059167275384,0.08327246165084003
AT5G40010|wt,0,0,0,0.29145361577794016,0.2089116143170197
AT3G21781|wt,0,0,0,0.29145361577794016,0.3798392987582177
AT4G28460|wt,0,0,0,0.2892622352081812,0.32724616508400295
AT1G08803|wt,0,0,0,0.2892622352081812,0.4024835646457268
AT3G03640|wt,0,0,0,0.28487947406866326,0.19284149013878746
AT2G25125|wt,0,0,0,0.28414901387874364,0.3856829802775749
AT1G21550|wt,0,0,0,0.27976625273922573,0.3294375456537619
AT2G27120|wt,0,0,0,0.27903579254930605,-0.3455076698319942
AT4G27460|wt,0,0,0,0.27903579254930605,0.19503287070854639
AT2G02010|wt,0,0,0,0.27611395178962744,0
AT2G31985|wt,0,0,0,0.27611395178962744,0.26515704894083275
AT1G05560|wt,0,0,0,0.2731921110299489,0
AT4G18350|wt,0,0,0,0.2724616508400292,0.21694667640613588
AT1G49900|wt,0,0,0,0.2717311906501096,0.154127100073046
AT1G14540|wt,0,0,0,0.2710007304601899,0.40832724616508403
AT1G02580|wt,0,0,0,0.2702702702702703,0.22279035792549307
AT4G18195|wt,0,0,0,0.2695398100803506,0.3279766252739226
AT1G15520|wt,0,0,0,0.2680788897005113,0
AT1G58330|wt,0,0,0,0.266617969320672,0
AT2G19900|wt,0,0,0,0.26515704894083275,0.2527392257121987
AT5G56960|wt,0,0,0,0.26515704894083275,0.3652300949598247
AT1G52560|wt,0,0,0,0.26442658875091307,0
AT5G01255|wt,0,0,0,0.26150474799123447,0.2140248356464573
AT1G61562|wt,0,0,0,0.25785244704163623,0.24616508400292186
AT1G02920|wt,0,0,0,0.2549306062819577,0.3827611395178963
AT5G57560|wt,0,0,0,0.2549306062819577,0
AT1G02930|wt,0,0,0,0.254200146092038,0.37837837837837834
AT1G15830|wt,0,0,0,0.254200146092038,0
AT3G13950|wt,0,0,0,0.254200146092038,0.1460920379839299
AT2G23830|wt,0,0,0,0.2520087655222791,0.40978816654492334
AT1G26420|wt,0,0,0,0.2520087655222791,0.4010226442658875
AT4G37370|wt,0,0,0,0.2505478451424398,0.16216216216216217
AT3G54520|wt,0,0,0,0.2483564645726808,0
AT5G19880|wt,0,0,0,0.2468955441928415,0.3140978816654492
AT3G28540|wt,0,0,0,0.24470416362308256,0
AT5G16010|wt,0,0,0,0.24397370343316288,0.25785244704163623
AT3G52720|wt,0,0,0,0.24397370343316288,0
AT3G19615|wt,0,0,0,0.24251278305332358,0.41563184806428055
AT3G30720|wt,0,0,0,0.2410518626734843,0
AT5G40000|wt,0,0,0,0.24032140248356465,0
AT1G13480|wt,0,0,0,0.23886048210372535,0
AT1G66700|wt,0,0,0,0.23886048210372535,0.35500365230094966
AT4G25380|wt,0,0,0,0.23886048210372535,0.197954711468225
AT3G52742|wt,0,0,0,0.23739956172388604,0.25785244704163623
AT4G09300|wt,0,0,0,0.23520818115412712,0.2081811541271001
AT5G43980|wt,0,0,0,0.23447772096420746,0.20379839298758218
AT1G15415|wt,0,0,0,0.2322863403944485,0
AT3G61390|wt,0,0,0,0.23155588020452886,0.2585829072315559
AT1G78290|wt,0,0,0,0.23009495982468955,0.212563915266618
AT5G26170|wt,0,0,0,0.22936449963476993,0
AT1G66090|wt,0,0,0,0.22863403944485025,0
AT5G38900|wt,0,0,0,0.22717311906501095,0.266617969320672
AT4G40020|wt,0,0,0,0.22644265887509132,0.30679327976625276
AT4G28350|wt,0,0,0,0.22498173849525202,0.3557341124908693
AT5G11210|wt,0,0,0,0.22279035792549307,0.24762600438276117
AT4G31380|wt,0,0,0,0.22132943754565376,0.3447772096420745
AT4G18210|wt,0,0,0,0.2205989773557341,0.28122717311906503
AT5G20230|wt,0,0,0,0.2205989773557341,0
AT2G29500|wt,0,0,0,0.21767713659605553,0.24251278305332358
AT4G21650|wt,0,0,0,0.21694667640613588,0.29948867786705624
AT5G66650|wt,0,0,0,0.21548575602629658,0.10737764791818846
AT4G03585|wt,0,0,0,0.21475529583637692,0.20379839298758218
AT2G18470|wt,0,0,0,0.2140248356464573,0
AT5G46130|wt,0,0,0,0.2140248356464573,0
AT5G63180|wt,0,0,0,0.21329437545653762,0
AT4G39360|wt,0,0,0,0.21183345507669832,0.22571219868517164
AT1G78340|wt,0,0,0,0.2111029948867787,0.23520818115412712
