atID,-Pi_ph6/+Pi_pH6,+Pi_ph5/+Pi_pH6,-Pi_ph5/+Pi_pH6,+Al/+Pi_pH6,++Fe/+Pi_pH6
AT5G01340,0,0,0,-0.043010752688172046,-0.03840245775729647
AT5G04200,0,0,0,-0.043010752688172046,0
AT1G55320,0,0,0,-0.043010752688172046,-0.06758832565284179
AT4G21410,0,0,0,-0.043010752688172046,-0.09600614439324118
AT5G37260,0,0,0,-0.043010752688172046,-0.08986175115207373
AT5G63670,0,0,0,-0.043010752688172046,0
AT1G67900,0,0,0,-0.04377880184331797,0
AT1G67350,0,0,0,-0.04377880184331797,0
AT3G52040,0,0,0,-0.04377880184331797,0
AT5G51460,0,0,0,-0.04377880184331797,-0.05990783410138249
AT1G71430,0,0,0,-0.04377880184331797,0
AT3G07480,0,0,0,-0.0445468509984639,0
AT5G20550,0,0,0,-0.0445468509984639,0
AT3G49940,0,0,0,-0.0445468509984639,-0.03456221198156682
AT1G53440,0,0,0,-0.0445468509984639,-0.065284178187404
AT1G04410,0,0,0,-0.0445468509984639,0
AT2G19740,0,0,0,-0.0445468509984639,0
AT1G59730,0,0,0,-0.0445468509984639,0
AT2G33560,0,0,0,-0.0445468509984639,0
AT1G63310,0,0,0,-0.0445468509984639,0
AT1G79660,0,0,0,-0.0445468509984639,0
AT3G53420,0,0,0,-0.0445468509984639,0
AT1G13670,0,0,0,-0.04531490015360983,-0.04915514592933948
AT2G21290,0,0,0,-0.04531490015360983,0
AT1G01100,0,0,0,-0.04531490015360983,0
AT1G23020,0,0,0,-0.04531490015360983,-0.10291858678955454
AT5G19730,0,0,0,-0.04531490015360983,-0.10599078341013825
AT4G38810,0,0,0,-0.04531490015360983,0
AT5G60460,0,0,0,-0.04531490015360983,0
AT3G53100,0,0,0,-0.04608294930875576,-0.061443932411674354
AT1G15250,0,0,0,-0.04608294930875576,0
AT1G29520,0,0,0,-0.04608294930875576,0
AT4G37300,0,0,0,-0.04608294930875576,0
AT2G41660,0,0,0,-0.04608294930875576,0
AT4G02920,0,0,0,-0.04608294930875576,0
AT3G55170,0,0,0,-0.04608294930875576,0
AT3G52730,0,0,0,-0.04608294930875576,0
AT1G52905,0,0,0,-0.04685099846390169,0
AT5G17280,0,0,0,-0.04685099846390169,0
AT1G33265,0,0,0,-0.04685099846390169,0
AT3G23820,0,0,0,-0.04685099846390169,-0.04915514592933948
AT5G59690,0,0,0,-0.04685099846390169,0
AT2G46620,0,0,0,-0.04685099846390169,-0.04685099846390169
AT4G34700,0,0,0,-0.04685099846390169,0
AT3G14470,0,0,0,-0.04685099846390169,-0.04685099846390169
AT3G22230,0,0,0,-0.04685099846390169,0
AT5G47700,0,0,0,-0.04685099846390169,0
AT3G52430,0,0,0,-0.04685099846390169,-0.10215053763440861
AT1G11670,0,0,0,-0.04685099846390169,0
AT5G58375,0,0,0,-0.04685099846390169,0
AT5G52060,0,0,0,-0.04685099846390169,-0.04070660522273426
AT2G16380,0,0,0,-0.04685099846390169,0
AT5G04470,0,0,0,-0.04685099846390169,0
AT4G04695,0,0,0,-0.04761904761904762,-0.04761904761904762
AT5G05400,0,0,0,-0.04761904761904762,-0.06989247311827958
AT3G54880,0,0,0,-0.04761904761904762,0
AT4G26130,0,0,0,-0.04761904761904762,0
AT1G50560,0,0,0,-0.04761904761904762,0.03686635944700461
AT2G45330,0,0,0,-0.04761904761904762,0
AT5G64816,0,0,0,-0.04761904761904762,0
AT4G24620,0,0,0,-0.04761904761904762,-0.07680491551459294
AT4G37660,0,0,0,-0.04761904761904762,0
AT4G25070,0,0,0,-0.04761904761904762,-0.07987711213517666
AT1G01430,0,0,0,-0.04761904761904762,-0.052995391705069124
AT1G72430,0,0,0,-0.04761904761904762,-0.07450076804915515
AT4G37550,0,0,0,-0.04761904761904762,0
AT5G43180,0,0,0,-0.04761904761904762,-0.08141321044546852
AT1G15390,0,0,0,-0.04761904761904762,0
AT5G53650,0,0,0,-0.04761904761904762,0
AT1G12090,0,0,0,-0.04761904761904762,0
AT4G34620,0,0,0,-0.04761904761904762,0
AT3G10520,0,0,0,-0.04761904761904762,-0.05529953917050691
AT1G64490,0,0,0,-0.04761904761904762,0
AT5G18800,0,0,0,-0.04761904761904762,0
AT3G50660,0,0,0,-0.04761904761904762,-0.10752688172043011
AT3G23390,0,0,0,-0.04761904761904762,0
AT4G30010,0,0,0,-0.04838709677419355,0
AT1G49140,0,0,0,-0.04838709677419355,0
AT3G16460,0,0,0,-0.04838709677419355,0.06835637480798772
AT3G09500,0,0,0,-0.04838709677419355,0
AT3G11720,0,0,0,-0.04838709677419355,0
AT2G04410,0,0,0,-0.04838709677419355,0
AT1G74270,0,0,0,-0.04838709677419355,0
AT4G38220,0,0,0,-0.04838709677419355,0
AT5G48335,0,0,0,-0.04838709677419355,0
AT2G40765,0,0,0,-0.04838709677419355,0
AT3G15650,0,0,0,-0.04838709677419355,-0.09831029185867896
AT4G18930,0,0,0,-0.04838709677419355,0
AT5G40470,0,0,0,-0.04838709677419355,-0.04531490015360983
AT3G25930,0,0,0,-0.04838709677419355,0
AT2G04430,0,0,0,-0.04838709677419355,0
AT3G23830,0,0,0,-0.04838709677419355,0
AT3G45210,0,0,0,-0.04915514592933948,-0.053763440860215055
AT5G20540,0,0,0,-0.04915514592933948,-0.07987711213517666
AT5G27930,0,0,0,-0.04915514592933948,-0.03993855606758833
AT3G54900,0,0,0,-0.04915514592933948,0
AT1G15550,0,0,0,-0.04915514592933948,-0.062211981566820285
AT5G45510,0,0,0,-0.04915514592933948,-0.09523809523809525
AT1G15270,0,0,0,-0.04915514592933948,0
AT3G28900,0,0,0,-0.04915514592933948,0
AT2G35810,0,0,0,-0.04915514592933948,0
AT1G67785,0,0,0,-0.04915514592933948,0
AT1G20450,0,0,0,-0.04915514592933948,0
AT1G23850,0,0,0,-0.04915514592933948,0
AT2G37120,0,0,0,-0.04915514592933948,0
AT5G16470,0,0,0,-0.04915514592933948,0
AT1G58080,0,0,0,-0.04915514592933948,-0.05145929339477727
AT5G18790,0,0,0,-0.04915514592933948,0
AT1G22520,0,0,0,-0.04992319508448541,0
AT5G42500,0,0,0,-0.04992319508448541,0
AT2G42070,0,0,0,-0.04992319508448541,-0.05837173579109063
AT3G61200,0,0,0,-0.04992319508448541,0
AT3G45030,0,0,0,-0.04992319508448541,0
AT5G53045,0,0,0,-0.04992319508448541,0
AT3G15395,0,0,0,-0.04992319508448541,0
AT3G48140,0,0,0,-0.04992319508448541,0
AT4G21850,0,0,0,-0.04992319508448541,0
AT1G69580,0,0,0,-0.04992319508448541,-0.04838709677419355
AT3G16560,0,0,0,-0.04992319508448541,-0.06605222734254992
AT1G35720,0,0,0,-0.05069124423963134,0
AT1G52300,0,0,0,-0.05069124423963134,0
AT3G52950,0,0,0,-0.05069124423963134,-0.05069124423963134
AT3G08610,0,0,0,-0.05069124423963134,0
AT2G43780,0,0,0,-0.05069124423963134,0
AT3G44010,0,0,0,-0.05069124423963134,0
AT3G13730,0,0,0,-0.05069124423963134,-0.0890937019969278
AT4G35060,0,0,0,-0.05069124423963134,0
AT2G40230,0,0,0,-0.05069124423963134,0.061443932411674354
AT3G52360,0,0,0,-0.05069124423963134,0
AT2G31490,0,0,0,-0.05069124423963134,0
AT5G42650,0,0,0,-0.05069124423963134,0.054531490015360985
AT4G28060,0,0,0,-0.05069124423963134,0
AT3G50900,0,0,0,-0.05069124423963134,0.06374807987711213
AT5G58900,0,0,0,-0.05069124423963134,-0.0522273425499232
AT4G37830,0,0,0,-0.05069124423963134,0
AT5G50460,0,0,0,-0.05145929339477727,0
AT2G31710,0,0,0,-0.05145929339477727,0
AT1G27330,0,0,0,-0.05145929339477727,0
AT1G48600,0,0,0,-0.05145929339477727,-0.03302611367127496
AT4G23710,0,0,0,-0.05145929339477727,0
AT5G54160,0,0,0,-0.05145929339477727,-0.041474654377880185
AT2G41560,0,0,0,-0.05145929339477727,-0.06682027649769585
AT4G13615,0,0,0,-0.05145929339477727,0
AT5G65010,0,0,0,-0.05145929339477727,-0.043010752688172046
AT3G60245,0,0,0,-0.05145929339477727,0
AT4G27520,0,0,0,-0.05145929339477727,-0.05069124423963134
AT1G04040,0,0,0,-0.05145929339477727,-0.07219662058371736
AT1G51070,0,0,0,-0.05145929339477727,-0.04761904761904762
AT2G27510,0,0,0,-0.05145929339477727,-0.08755760368663594
AT2G25000,0,0,0,-0.05145929339477727,-0.07680491551459294
AT4G35980,0,0,0,-0.05145929339477727,0
AT3G48030,0,0,0,-0.0522273425499232,0
AT2G14900,0,0,0,-0.0522273425499232,0
AT4G33640,0,0,0,-0.0522273425499232,0
AT5G46230,0,0,0,-0.0522273425499232,0
AT3G47980,0,0,0,-0.0522273425499232,-0.1044546850998464
AT2G44525,0,0,0,-0.0522273425499232,0
AT1G07070,0,0,0,-0.0522273425499232,0
AT4G22310,0,0,0,-0.0522273425499232,0
AT1G61570,0,0,0,-0.0522273425499232,0
AT3G15360,0,0,0,-0.0522273425499232,0
AT5G65520,0,0,0,-0.0522273425499232,0
AT1G27435,0,0,0,-0.0522273425499232,0
AT3G59540,0,0,0,-0.0522273425499232,0
AT2G47690,0,0,0,-0.0522273425499232,0
AT4G37530,0,0,0,-0.0522273425499232,0
AT5G20090,0,0,0,-0.0522273425499232,0
AT3G09940,0,0,0,-0.052995391705069124,0
AT2G43460,0,0,0,-0.052995391705069124,0
AT5G50810,0,0,0,-0.052995391705069124,0
AT4G03510,0,0,0,-0.052995391705069124,0
AT3G16430,0,0,0,-0.052995391705069124,0.10599078341013825
AT1G51470,0,0,0,-0.052995391705069124,0
AT2G20490,0,0,0,-0.052995391705069124,0
AT5G27700,0,0,0,-0.052995391705069124,0
AT5G17050,0,0,0,-0.053763440860215055,-0.061443932411674354
AT5G66040,0,0,0,-0.053763440860215055,0
AT2G02680,0,0,0,-0.053763440860215055,-0.08986175115207373
AT1G06000,0,0,0,-0.053763440860215055,-0.03456221198156682
AT1G65985,0,0,0,-0.053763440860215055,-0.08218125960061445
AT2G43810,0,0,0,-0.053763440860215055,0
AT3G24520,0,0,0,-0.053763440860215055,-0.1175115207373272
AT3G53740,0,0,0,-0.053763440860215055,0
AT3G23210,0,0,0,-0.053763440860215055,-0.03379416282642089
AT3G56030,0,0,0,-0.053763440860215055,0
AT1G48330,0,0,0,-0.053763440860215055,0.06989247311827958
AT1G21930,0,0,0,-0.053763440860215055,0
AT1G76405,0,0,0,-0.054531490015360985,0
AT1G33120,0,0,0,-0.054531490015360985,-0.0445468509984639
AT3G23410,0,0,0,-0.054531490015360985,0
AT1G20380,0,0,0,-0.054531490015360985,-0.1175115207373272
AT2G32270,0,0,0,-0.054531490015360985,0.0445468509984639
AT2G23930,0,0,0,-0.054531490015360985,0
AT1G59960,0,0,0,-0.054531490015360985,-0.0837173579109063
AT1G54410,0,0,0,-0.054531490015360985,0
AT5G38610,0,0,0,-0.054531490015360985,0
AT4G31310,0,0,0,-0.054531490015360985,0
AT5G13565,0,0,0,-0.054531490015360985,0
AT1G14450,0,0,0,-0.054531490015360985,0
AT1G03457,0,0,0,-0.054531490015360985,0
AT1G63940,0,0,0,-0.05529953917050691,-0.10368663594470047
AT4G29480,0,0,0,-0.05529953917050691,0
AT5G58320,0,0,0,-0.05529953917050691,-0.05837173579109063
AT3G47836,0,0,0,-0.05529953917050691,0
AT1G16000,0,0,0,-0.05529953917050691,0
AT5G05250,0,0,0,-0.05529953917050691,-0.2956989247311828
AT2G22170,0,0,0,-0.05529953917050691,0
AT3G02190,0,0,0,-0.05529953917050691,0
AT1G77750,0,0,0,-0.05529953917050691,0
AT1G61930,0,0,0,-0.05529953917050691,-0.04992319508448541
AT1G01470,0,0,0,-0.05529953917050691,0
AT1G05570,0,0,0,-0.05529953917050691,-0.11136712749615975
AT1G64690,0,0,0,-0.05606758832565284,0
AT5G27100,0,0,0,-0.05606758832565284,-0.09831029185867896
AT5G02350,0,0,0,-0.05606758832565284,-0.09600614439324118
AT5G16900,0,0,0,-0.05606758832565284,-0.09984639016897082
AT1G47840,0,0,0,-0.05606758832565284,-0.11443932411674347
AT3G57320,0,0,0,-0.05606758832565284,0
AT3G02610,0,0,0,-0.05606758832565284,-0.09754224270353302
AT1G76200,0,0,0,-0.05606758832565284,0
AT2G04170,0,0,0,-0.05606758832565284,0
AT3G22850,0,0,0,-0.05606758832565284,0
AT3G54270,0,0,0,-0.05683563748079877,-0.043010752688172046
AT5G52250,0,0,0,-0.05683563748079877,0
AT5G16060,0,0,0,-0.05683563748079877,0
AT4G28190,0,0,0,-0.05683563748079877,-0.07219662058371736
AT3G45660,0,0,0,-0.05683563748079877,0
AT5G09240,0,0,0,-0.05683563748079877,0
AT3G62810,0,0,0,-0.0576036866359447,0
AT4G26220,0,0,0,-0.0576036866359447,-0.07066052227342551
AT5G38550,0,0,0,-0.0576036866359447,-0.0913978494623656
AT1G35430,0,0,0,-0.0576036866359447,0
AT3G01130,0,0,0,-0.0576036866359447,0
AT5G49850,0,0,0,-0.0576036866359447,-0.15821812596006146
AT5G48290,0,0,0,-0.0576036866359447,-0.07219662058371736
AT3G15357,0,0,0,-0.0576036866359447,0
AT3G48080,0,0,0,-0.0576036866359447,-0.06835637480798772
AT3G10860,0,0,0,-0.0576036866359447,0
AT4G13520,0,0,0,-0.05837173579109063,0
AT4G23420,0,0,0,-0.05837173579109063,0.07603686635944701
AT3G45710,0,0,0,-0.05837173579109063,0
AT5G04820,0,0,0,-0.05837173579109063,0
AT3G59840,0,0,0,-0.05837173579109063,0
AT3G07568,0,0,0,-0.05837173579109063,0
AT3G16420,0,0,0,-0.05837173579109063,0.065284178187404
AT3G07230,0,0,0,-0.05837173579109063,0
AT3G01260,0,0,0,-0.05837173579109063,-0.10215053763440861
AT2G24940,0,0,0,-0.05913978494623656,0
AT1G76860,0,0,0,-0.05913978494623656,0
AT3G18410,0,0,0,-0.05913978494623656,0
AT1G66240,0,0,0,-0.05913978494623656,0
AT4G33865,0,0,0,-0.05913978494623656,0
AT3G32980,0,0,0,-0.05913978494623656,0
AT3G47965,0,0,0,-0.05913978494623656,0
AT5G54040,0,0,0,-0.05913978494623656,-0.09907834101382489
AT1G67940,0,0,0,-0.05913978494623656,0
AT1G10682,0,0,0,-0.05913978494623656,0
AT3G48990,0,0,0,-0.05913978494623656,-0.0314900153609831
AT5G01610,0,0,0,-0.05913978494623656,0
AT5G53970,0,0,0,-0.05913978494623656,0
AT1G79390,0,0,0,-0.05913978494623656,-0.041474654377880185
AT1G01725,0,0,0,-0.05990783410138249,0
AT1G01420,0,0,0,-0.05990783410138249,0
AT4G30450,0,0,0,-0.05990783410138249,0.07910906298003073
AT4G28790,0,0,0,-0.05990783410138249,-0.12135176651305685
AT4G28410,0,0,0,-0.05990783410138249,-0.0629800307219662
AT4G22758,0,0,0,-0.05990783410138249,-0.04685099846390169
AT5G43150,0,0,0,-0.05990783410138249,0
AT4G21600,0,0,0,-0.05990783410138249,0
AT5G24980,0,0,0,-0.05990783410138249,0
AT4G36380,0,0,0,-0.05990783410138249,-0.05529953917050691
AT3G06700,0,0,0,-0.06067588325652842,0
AT3G61810,0,0,0,-0.06067588325652842,-0.1098310291858679
AT2G02510,0,0,0,-0.06067588325652842,0
AT1G20430,0,0,0,-0.06067588325652842,0
AT4G16450,0,0,0,-0.06067588325652842,0
AT1G72200,0,0,0,-0.06067588325652842,-0.053763440860215055
AT5G23760,0,0,0,-0.06067588325652842,-0.08064516129032259
AT1G15120,0,0,0,-0.06067588325652842,0
AT3G01690,0,0,0,-0.06067588325652842,-0.09831029185867896
AT2G37180,0,0,0,-0.06067588325652842,0
AT2G47485,0,0,0,-0.06067588325652842,0
AT3G18280,0,0,0,-0.061443932411674354,-0.07987711213517666
AT5G55125,0,0,0,-0.061443932411674354,0
AT1G43650,0,0,0,-0.061443932411674354,-0.07526881720430108
AT3G25950,0,0,0,-0.061443932411674354,0
AT2G45860,0,0,0,-0.062211981566820285,0
AT3G09260,0,0,0,-0.062211981566820285,0.04915514592933948
AT1G66725,0,0,0,-0.062211981566820285,0
AT4G39780,0,0,0,-0.062211981566820285,0
AT1G60710,0,0,0,-0.062211981566820285,-0.06605222734254992
AT5G09830,0,0,0,-0.062211981566820285,0
AT2G41300,0,0,0,-0.062211981566820285,0
AT5G54130,0,0,0,-0.062211981566820285,-0.04761904761904762
AT3G13845,0,0,0,-0.0629800307219662,0
AT2G31230,0,0,0,-0.0629800307219662,0
AT3G50740,0,0,0,-0.0629800307219662,0
AT3G22942,0,0,0,-0.0629800307219662,-0.07603686635944701
AT4G15160,0,0,0,-0.0629800307219662,-0.0783410138248848
AT5G15320,0,0,0,-0.0629800307219662,0
AT1G78190,0,0,0,-0.0629800307219662,0
AT5G56670,0,0,0,-0.06374807987711213,0
AT5G17490,0,0,0,-0.06374807987711213,0
AT1G21770,0,0,0,-0.06374807987711213,0
AT3G23630,0,0,0,-0.06374807987711213,-0.09293394777265745
AT3G16450,0,0,0,-0.06374807987711213,0.18125960061443933
AT1G66820,0,0,0,-0.06374807987711213,0
AT2G23170,0,0,0,-0.06374807987711213,0
AT4G40042,0,0,0,-0.06374807987711213,0
AT2G37510,0,0,0,-0.06374807987711213,-0.04531490015360983
AT5G60950,0,0,0,-0.06374807987711213,0
AT5G01060,0,0,0,-0.06374807987711213,0
AT3G05190,0,0,0,-0.06374807987711213,-0.09062980030721966
AT5G08040,0,0,0,-0.06451612903225806,0
AT2G44210,0,0,0,-0.06451612903225806,-0.06067588325652842
AT5G57920,0,0,0,-0.06451612903225806,0
AT4G23760,0,0,0,-0.06451612903225806,0
AT1G77400,0,0,0,-0.06451612903225806,-0.07680491551459294
AT1G33140,0,0,0,-0.06451612903225806,0
AT1G07700,0,0,0,-0.06451612903225806,0
AT5G46530,0,0,0,-0.06451612903225806,0
AT3G06320,0,0,0,-0.06451612903225806,0
AT5G65880,0,0,0,-0.06451612903225806,0
AT1G32460,0,0,0,-0.06451612903225806,0
AT1G74660,0,0,0,-0.06451612903225806,-0.04838709677419355
AT1G64190,0,0,0,-0.065284178187404,-0.10291858678955454
AT5G49480,0,0,0,-0.065284178187404,0.054531490015360985
AT5G42980,0,0,0,-0.065284178187404,0
AT5G60660,0,0,0,-0.065284178187404,0
AT2G38300,0,0,0,-0.06605222734254992,-0.08678955453149001
AT4G03500,0,0,0,-0.06605222734254992,-0.10061443932411675
AT5G07680,0,0,0,-0.06605222734254992,-0.0445468509984639
AT1G01180,0,0,0,-0.06605222734254992,0
AT1G73177,0,0,0,-0.06605222734254992,0
AT1G07150,0,0,0,-0.06605222734254992,0
AT5G05440,0,0,0,-0.06605222734254992,0
AT1G17490,0,0,0,-0.06605222734254992,0
AT3G56240,0,0,0,-0.06605222734254992,0
AT5G28610,0,0,0,-0.06605222734254992,-0.1336405529953917
AT2G17050,0,0,0,-0.06605222734254992,-0.13671274961597543
AT1G56045,0,0,0,-0.06605222734254992,0
AT3G45160,0,0,0,-0.06605222734254992,-0.1436251920122888
AT5G59613,0,0,0,-0.06682027649769585,0
AT1G66270,0,0,0,-0.06682027649769585,0
AT5G38540,0,0,0,-0.06682027649769585,-0.06682027649769585
AT5G03330,0,0,0,-0.06682027649769585,-0.1251920122887865
AT4G17870,0,0,0,-0.06682027649769585,-0.06451612903225806
AT2G15620,0,0,0,-0.06682027649769585,-0.1443932411674347
AT1G74440,0,0,0,-0.06682027649769585,0
AT3G11340,0,0,0,-0.06758832565284179,-0.05990783410138249
AT2G25210,0,0,0,-0.06758832565284179,0
AT4G24265,0,0,0,-0.06758832565284179,-0.06605222734254992
AT2G23620,0,0,0,-0.06758832565284179,0
AT3G57040,0,0,0,-0.06758832565284179,0
AT2G26440,0,0,0,-0.06758832565284179,-0.07066052227342551
AT4G37540,0,0,0,-0.06835637480798772,-0.0391705069124424
AT1G67920,0,0,0,-0.06835637480798772,0
AT3G16390,0,0,0,-0.06835637480798772,0
AT2G41310,0,0,0,-0.06835637480798772,0
AT5G02170,0,0,0,-0.06835637480798772,0.10138248847926268
AT4G29690,0,0,0,-0.06835637480798772,0.08448540706605223
AT4G16840,0,0,0,-0.06912442396313365,0
AT4G14690,0,0,0,-0.06912442396313365,-0.06682027649769585
AT4G10370,0,0,0,-0.06912442396313365,-0.08294930875576037
AT3G04320,0,0,0,-0.06912442396313365,0
AT1G05660,0,0,0,-0.06912442396313365,0
AT5G45810,0,0,0,-0.06912442396313365,-0.0783410138248848
AT3G48360,0,0,0,-0.06912442396313365,0
AT1G48745,0,0,0,-0.06989247311827958,0
AT3G46810,0,0,0,-0.06989247311827958,-0.10599078341013825
AT4G11230,0,0,0,-0.06989247311827958,-0.1098310291858679
AT2G33770,0,0,0,-0.06989247311827958,-0.11597542242703533
AT1G51650,0,0,0,-0.06989247311827958,0
AT5G49560,0,0,0,-0.06989247311827958,0
AT1G76560,0,0,0,-0.06989247311827958,0
AT4G23400,0,0,0,-0.07066052227342551,0
AT5G05960,0,0,0,-0.07066052227342551,0
AT3G16410,0,0,0,-0.07066052227342551,0
AT2G47380,0,0,0,-0.07142857142857144,0
AT5G13110,0,0,0,-0.07142857142857144,-0.11674347158218126
AT3G52420,0,0,0,-0.07142857142857144,0
AT3G49860,0,0,0,-0.07142857142857144,-0.06605222734254992
AT1G49390,0,0,0,-0.07142857142857144,-0.04608294930875576
AT5G42060,0,0,0,-0.07142857142857144,0
AT4G09620,0,0,0,-0.07142857142857144,-0.09293394777265745
AT1G03980,0,0,0,-0.07142857142857144,-0.06758832565284179
AT4G27410,0,0,0,-0.07219662058371736,0.05683563748079877
AT3G60750,0,0,0,-0.07219662058371736,-0.12288786482334871
AT2G01900,0,0,0,-0.07219662058371736,-0.09754224270353302
AT1G06640,0,0,0,-0.07219662058371736,-0.0391705069124424
AT4G15920,0,0,0,-0.07219662058371736,0
AT4G19520,0,0,0,-0.07296466973886329,0
AT1G66440,0,0,0,-0.07296466973886329,-0.07450076804915515
AT4G15390,0,0,0,-0.07296466973886329,-0.11981566820276499
AT2G37170,0,0,0,-0.07296466973886329,-0.0391705069124424
AT4G33960,0,0,0,-0.07373271889400922,0
AT4G17085,0,0,0,-0.07373271889400922,0
AT4G19975,0,0,0,-0.07373271889400922,0
AT4G21780,0,0,0,-0.07373271889400922,0
AT4G27030,0,0,0,-0.07373271889400922,-0.0629800307219662
AT1G07710,0,0,0,-0.07450076804915515,-0.08755760368663594
AT5G48175,0,0,0,-0.07450076804915515,0
AT4G37580,0,0,0,-0.07450076804915515,-0.2019969278033794
AT3G27170,0,0,0,-0.07450076804915515,-0.17357910906298002
AT5G40850,0,0,0,-0.07450076804915515,-0.12980030721966207
AT2G25160,0,0,0,-0.07526881720430108,0.07757296466973887
AT1G24620,0,0,0,-0.07526881720430108,0
AT1G05300,0,0,0,-0.07526881720430108,0
AT1G51790,0,0,0,-0.07526881720430108,0
AT3G06420,0,0,0,-0.07526881720430108,0
AT4G21310,0,0,0,-0.07526881720430108,0
AT1G29025,0,0,0,-0.07526881720430108,0
AT1G17455,0,0,0,-0.07603686635944701,0
AT5G19040,0,0,0,-0.07603686635944701,-0.09754224270353302
AT5G05435,0,0,0,-0.07603686635944701,0
AT4G31985,0,0,0,-0.07603686635944701,0
AT3G28650,0,0,0,-0.07603686635944701,0
AT4G08770,0,0,0,-0.07680491551459294,-0.14285714285714288
AT3G13435,0,0,0,-0.07680491551459294,0
AT2G01880,0,0,0,-0.07680491551459294,0
AT1G22650,0,0,0,-0.07680491551459294,-0.0913978494623656
AT5G56870,0,0,0,-0.07680491551459294,0
AT5G19110,0,0,0,-0.07680491551459294,0.0576036866359447
AT5G23950,0,0,0,-0.07757296466973887,0
AT1G30370,0,0,0,-0.07757296466973887,0
AT3G62400,0,0,0,-0.07757296466973887,0
AT1G60050,0,0,0,-0.07757296466973887,0
AT1G21360,0,0,0,-0.07757296466973887,0
AT5G05370,0,0,0,-0.07757296466973887,0
AT2G19150,0,0,0,-0.07757296466973887,0
AT1G05205,0,0,0,-0.07757296466973887,0
AT1G34760,0,0,0,-0.07757296466973887,-0.05606758832565284
AT3G59130,0,0,0,-0.0783410138248848,0
AT4G35030,0,0,0,-0.0783410138248848,-0.07757296466973887
AT3G51540,0,0,0,-0.0783410138248848,-0.07526881720430108
AT3G17609,0,0,0,-0.0783410138248848,-0.06451612903225806
AT1G55700,0,0,0,-0.07910906298003073,-0.09984639016897082
AT3G46710,0,0,0,-0.07910906298003073,-0.1804915514592934
AT4G17340,0,0,0,-0.07910906298003073,0
AT4G15500,0,0,0,-0.07987711213517666,0
AT1G53940,0,0,0,-0.07987711213517666,-0.09062980030721966
AT1G68880,0,0,0,-0.07987711213517666,-0.16897081413210446
AT2G24540,0,0,0,-0.07987711213517666,0
AT1G64405,0,0,0,-0.07987711213517666,-0.10061443932411675
AT4G04840,0,0,0,-0.08064516129032259,0.15975422427035332
AT3G61430,0,0,0,-0.08064516129032259,0
AT1G54000,0,0,0,-0.08141321044546852,0.043010752688172046
AT4G15270,0,0,0,-0.08141321044546852,-0.07680491551459294
AT5G58660,0,0,0,-0.08141321044546852,-0.05913978494623656
AT5G58784,0,0,0,-0.08141321044546852,0
AT2G23400,0,0,0,-0.08141321044546852,0
AT5G02140,0,0,0,-0.08141321044546852,0
AT4G32870,0,0,0,-0.08141321044546852,0
AT1G13590,0,0,0,-0.08141321044546852,0
AT4G13890,0,0,0,-0.08218125960061445,0
AT5G67420,0,0,0,-0.08218125960061445,0
AT3G62760,0,0,0,-0.08218125960061445,0
